device,kernel
"{'time': 1244.712, 's2': {'ax': 9.057265, 'ay': -1.261744, 'wz': -0.0003996938, 'az': -0.6823475, 'wx': -0.008926495, 'wy': -0.001199081}, 's3': {'ax': 9.057265, 'ay': -1.477222, 'wz': -0.0002664625, 'az': -0.6368576, 'wx': -0.01039204, 'wy': -0.005462481}, 's1': {'ax': 24197, 'ay': 23941, 'wz': 24069, 'az': 24117, 'wx': 24421, 'wy': 24149}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 7, 'wy': -13, 'wz': -75, 'ax': 388, 'ay': 15, 'az': 312}"
"{'time': 1244.732, 's2': {'ax': 8.386889, 'ay': -1.228225, 'wz': -0.001465544, 'az': -0.4046201, 'wx': -0.009859112, 'wy': -0.2282251}, 's3': {'ax': 8.401254, 'ay': -1.228225, 'wz': -0.0006661562, 'az': -0.3950433, 'wx': -0.01292343, 'wy': -0.2047764}, 's1': {'ax': 20404, 'ay': 20356, 'wz': 20388, 'az': 20420, 'wx': 20565, 'wy': 20452}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -5, 'wy': 37, 'wz': -62, 'ax': 384, 'ay': 27, 'az': 325}"
"{'time': 1244.752, 's2': {'ax': 8.458714, 'ay': -0.05027823, 'wz': -0.09499388, 'az': -0.1173159, 'wx': -0.02584686, 'wy': -0.2410153}, 's3': {'ax': 8.554482, 'ay': -0.09337386, 'wz': -0.09925728, 'az': -0.05985504, 'wx': -0.02571363, 'wy': -0.2137029}, 's1': {'ax': 19012, 'ay': 19108, 'wz': 19076, 'az': 19124, 'wx': 19012, 'wy': 19140}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 15, 'wy': 36, 'wz': -58, 'ax': 380, 'ay': 25, 'az': 314}"
"{'time': 1244.772, 's2': {'ax': 9.315839, 'ay': -0.9600749, 'wz': 0.2343538, 'az': -5.070919, 'wx': -0.2783201, 'wy': -0.2246279}, 's3': {'ax': 9.258378, 'ay': -0.9983821, 'wz': 0.2204977, 'az': -5.061342, 'wx': -0.2751225, 'wy': -0.2434135}, 's1': {'ax': 20324, 'ay': 20260, 'wz': 20180, 'az': 20244, 'wx': 20324, 'wy': 20501}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 19, 'wy': 14, 'wz': -44, 'ax': 391, 'ay': 39, 'az': 333}"
"{'time': 1244.792, 's2': {'ax': 9.435549, 'ay': -1.254562, 'wz': -0.003064319, 'az': -4.48434, 'wx': -0.001732006, 'wy': -0.209706}, 's3': {'ax': 9.459491, 'ay': -1.228225, 'wz': 0.04223431, 'az': -4.568137, 'wx': -0.0003996938, 'wy': -0.2069081}, 's1': {'ax': 23397, 'ay': 23637, 'wz': 23685, 'az': 23525, 'wx': 23781, 'wy': 23493}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 19, 'wy': 14, 'wz': -44, 'ax': 391, 'ay': 39, 'az': 333}"
"{'time': 1244.832, 's2': {'ax': 9.610326, 'ay': -1.240196, 'wz': 0.1349633, 'az': -0.5099649, 'wx': -0.03850383, 'wy': -0.1035207}, 's3': {'ax': 9.593566, 'ay': -1.228225, 'wz': 0.1352297, 'az': -0.5386954, 'wx': -0.007061255, 'wy': -0.1216401}, 's1': {'ax': 20084, 'ay': 20196, 'wz': 20196, 'az': 20068, 'wx': 20196, 'wy': 20148}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 62, 'wy': 59, 'wz': -48, 'ax': 382, 'ay': 35, 'az': 329}"
"{'time': 1244.832, 's2': {'ax': 9.610326, 'ay': -1.240196, 'wz': 0.1349633, 'az': -0.5099649, 'wx': -0.03850383, 'wy': -0.1035207}, 's3': {'ax': 9.593566, 'ay': -1.228225, 'wz': 0.1352297, 'az': -0.5386954, 'wx': -0.007061255, 'wy': -0.1216401}, 's1': {'ax': 20084, 'ay': 20196, 'wz': 20196, 'az': 20068, 'wx': 20196, 'wy': 20148}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 64, 'wy': 49, 'wz': -22, 'ax': 372, 'ay': 30, 'az': 312}"
"{'time': 1244.892, 's2': {'ax': 8.559271, 'ay': -1.237802, 'wz': -0.02571363, 'az': -4.99191, 'wx': -0.0001332312, 'wy': -0.5117412}, 's3': {'ax': 8.537724, 'ay': -1.240196, 'wz': -0.03450689, 'az': -4.99191, 'wx': -0.001199081, 'wy': -0.527729}, 's1': {'ax': 24245, 'ay': 24501, 'wz': 24293, 'az': 24197, 'wx': 24357, 'wy': 24469}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 5, 'wy': -37, 'wz': 3, 'ax': 405, 'ay': 40, 'az': 327}"
"{'time': 1244.912, 's2': {'ax': 8.571242, 'ay': -1.285686, 'wz': 0.1276355, 'az': -0.4812346, 'wx': -0.1593446, 'wy': -0.6409755}, 's3': {'ax': 8.556877, 'ay': -1.271321, 'wz': 0.1350965, 'az': -0.3471592, 'wx': -0.1538821, 'wy': -0.6409755}, 's1': {'ax': 24614, 'ay': 24758, 'wz': 24966, 'az': 24742, 'wx': 25046, 'wy': 24630}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 5, 'wy': -37, 'wz': 3, 'ax': 405, 'ay': 40, 'az': 327}"
"{'time': 1244.932, 's2': {'ax': 8.576031, 'ay': -1.228225, 'wz': 0.2721914, 'az': -0.6943185, 'wx': -0.1720015, 'wy': -0.6215238}, 's3': {'ax': 8.573636, 'ay': -1.23062, 'wz': 0.2721914, 'az': -0.7158663, 'wx': -0.179196, 'wy': -0.6140628}, 's1': {'ax': 21173, 'ay': 21141, 'wz': 20965, 'az': 20949, 'wx': 21125, 'wy': 21205}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 26, 'wy': -9, 'wz': -19, 'ax': 391, 'ay': 31, 'az': 315}"
"{'time': 1245.032, 's2': {'ax': 9.478644, 'ay': -1.419762, 'wz': -0.004663095, 'az': -5.365406, 'wx': -0.05142726, 'wy': -0.9555346}, 's3': {'ax': 9.478644, 'ay': -1.419762, 'wz': -0.004663095, 'az': -5.365406, 'wx': -0.05129403, 'wy': -0.9554013}, 's1': {'ax': 21941, 'ay': 22149, 'wz': 22277, 'az': 21957, 'wx': 22133, 'wy': 22133}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 41, 'wy': -7, 'wz': -6, 'ax': 383, 'ay': 38, 'az': 312}"
"{'time': 1245.072, 's2': {'ax': 7.352593, 'ay': -1.319205, 'wz': 0.09779174, 'az': -5.250484, 'wx': -0.2868468, 'wy': -1.023349}, 's3': {'ax': 7.299921, 'ay': -1.23062, 'wz': 0.1016554, 'az': -6.136339, 'wx': -0.2836493, 'wy': -0.9689909}, 's1': {'ax': 22869, 'ay': 22901, 'wz': 23013, 'az': 22917, 'wx': 22965, 'wy': 22821}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 47, 'wy': -18, 'wz': -18, 'ax': 381, 'ay': 33, 'az': 305}"
"{'time': 1245.072, 's2': {'ax': 7.352593, 'ay': -1.319205, 'wz': 0.09779174, 'az': -5.250484, 'wx': -0.2868468, 'wy': -1.023349}, 's3': {'ax': 7.299921, 'ay': -1.23062, 'wz': 0.1016554, 'az': -6.136339, 'wx': -0.2836493, 'wy': -0.9689909}, 's1': {'ax': 22869, 'ay': 22901, 'wz': 23013, 'az': 22917, 'wx': 22965, 'wy': 22821}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 47, 'wy': -18, 'wz': -18, 'ax': 381, 'ay': 33, 'az': 305}"
"{'time': 1245.092, 's2': {'ax': 7.177817, 'ay': -0.002394202, 'wz': -0.02145023, 'az': -6.442797, 'wx': -0.04383307, 'wy': -0.9595314}, 's3': {'ax': 7.177817, 'ay': -0.002394202, 'wz': -0.02571363, 'az': -6.442797, 'wx': -0.04276723, 'wy': -0.9637948}, 's1': {'ax': 26230, 'ay': 25846, 'wz': 26086, 'az': 26198, 'wx': 26294, 'wy': 26118}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -1, 'wy': -2, 'wz': -14, 'ax': 379, 'ay': 35, 'az': 311}"
"{'time': 1245.112, 's2': {'ax': 6.739678, 'ay': -1.103727, 'wz': -0.08646708, 'az': -4.910508, 'wx': -0.0001332312, 'wy': -1.17923}, 's3': {'ax': 6.586449, 'ay': -1.074997, 'wz': -0.08540123, 'az': -4.908113, 'wx': -0.004396631, 'wy': -1.193885}, 's1': {'ax': 26630, 'ay': 26614, 'wz': 26758, 'az': 26758, 'wx': 26854, 'wy': 26774}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -1, 'wy': -2, 'wz': -14, 'ax': 379, 'ay': 35, 'az': 311}"
"{'time': 1245.132, 's2': {'ax': 6.962338, 'ay': -0.9289502, 'wz': -0.0006661562, 'az': -6.98628, 'wx': -0.04543185, 'wy': -1.178164}, 's3': {'ax': 7.034164, 'ay': -0.9289502, 'wz': -0.0006661562, 'az': -4.915296, 'wx': -0.03424043, 'wy': -1.17883}, 's1': {'ax': 22917, 'ay': 22917, 'wz': 22933, 'az': 22869, 'wx': 22949, 'wy': 23093}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 10, 'wy': -16, 'wz': -12, 'ax': 386, 'ay': 36, 'az': 317}"
"{'time': 1245.152, 's2': {'ax': 9.188946, 'ay': -1.079785, 'wz': -0.0001332312, 'az': -6.325481, 'wx': -0.03450689, 'wy': -0.989242}, 's3': {'ax': 9.172187, 'ay': -1.09415, 'wz': -0.008793262, 'az': -6.296751, 'wx': -0.03637213, 'wy': -0.989242}, 's1': {'ax': 21877, 'ay': 21685, 'wz': 21973, 'az': 21957, 'wx': 22037, 'wy': 21877}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 29, 'wy': 16, 'wz': -12, 'ax': 382, 'ay': 35, 'az': 317}"
"{'time': 1245.172, 's2': {'ax': 9.483433, 'ay': -1.039083, 'wz': -0.002797856, 'az': -6.715736, 'wx': -0.1464211, 'wy': -0.9380812}, 's3': {'ax': 9.143456, 'ay': -0.9983821, 'wz': -0.0007993876, 'az': -4.908113, 'wx': -0.1497519, 'wy': -0.9402128}, 's1': {'ax': 23077, 'ay': 23125, 'wz': 23093, 'az': 23029, 'wx': 23029, 'wy': 23093}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 41, 'wy': 16, 'wz': -8, 'ax': 385, 'ay': 35, 'az': 314}"
"{'time': 1245.192, 's2': {'ax': 7.199365, 'ay': -0.6440403, 'wz': -0.008926495, 'az': -5.26485, 'wx': -0.2047764, 'wy': -1.042801}, 's3': {'ax': 7.19697, 'ay': -0.6272808, 'wz': -0.0003996938, 'az': -5.303157, 'wx': -0.2055758, 'wy': -1.052127}, 's1': {'ax': 26054, 'ay': 26038, 'wz': 26038, 'az': 26038, 'wx': 26150, 'wy': 26054}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 43, 'wy': 17, 'wz': -7, 'ax': 386, 'ay': 37, 'az': 315}"
"{'time': 1245.192, 's2': {'ax': 7.199365, 'ay': -0.6440403, 'wz': -0.008926495, 'az': -5.26485, 'wx': -0.2047764, 'wy': -1.042801}, 's3': {'ax': 7.19697, 'ay': -0.6272808, 'wz': -0.0003996938, 'az': -5.303157, 'wx': -0.2055758, 'wy': -1.052127}, 's1': {'ax': 26054, 'ay': 26038, 'wz': 26038, 'az': 26038, 'wx': 26150, 'wy': 26054}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 48, 'wy': 35, 'wz': -8, 'ax': 389, 'ay': 37, 'az': 313}"
"{'time': 1245.212, 's2': {'ax': 5.815516, 'ay': -0.6272808, 'wz': -0.007061255, 'az': -7.443573, 'wx': -0.1562803, 'wy': -1.06172}, 's3': {'ax': 5.815516, 'ay': -0.6368576, 'wz': -0.002264931, 'az': -7.376535, 'wx': -0.1429571, 'wy': -1.057856}, 's1': {'ax': 26534, 'ay': 26742, 'wz': 26886, 'az': 26582, 'wx': 26886, 'wy': 26710}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 40, 'wy': 25, 'wz': -9, 'ax': 390, 'ay': 35, 'az': 306}"
"{'time': 1245.232, 's2': {'ax': 9.682152, 'ay': -0.1340753, 'wz': -0.06888055, 'az': -7.457938, 'wx': -0.03903675, 'wy': -1.062253}, 's3': {'ax': 9.667787, 'ay': -0.617704, 'wz': -0.07247779, 'az': -7.678205, 'wx': -0.03970291, 'wy': -1.061853}, 's1': {'ax': 23269, 'ay': 22933, 'wz': 23141, 'az': 23045, 'wx': 23205, 'wy': 23061}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 18, 'wy': 0, 'wz': -1, 'ax': 388, 'ay': 36, 'az': 314}"
"{'time': 1245.252, 's2': {'ax': 6.739678, 'ay': -0.9409212, 'wz': -0.008260338, 'az': -7.706935, 'wx': -0.1450888, 'wy': -1.06505}, 's3': {'ax': 6.739678, 'ay': -0.9600749, 'wz': -0.002797856, 'az': -7.702147, 'wx': -0.1472205, 'wy': -1.057856}, 's1': {'ax': 21717, 'ay': 21829, 'wz': 21781, 'az': 21717, 'wx': 21829, 'wy': 21781}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 18, 'wy': 0, 'wz': -1, 'ax': 388, 'ay': 36, 'az': 314}"
"{'time': 1245.272, 's2': {'ax': 7.13951, 'ay': -0.9217676, 'wz': 0.06301838, 'az': -7.70933, 'wx': -0.002264931, 'wy': -1.108617}, 's3': {'ax': 7.141904, 'ay': -0.6919243, 'wz': 0.06568301, 'az': -7.69257, 'wx': -0.0003996938, 'wy': -1.112081}, 's1': {'ax': 23061, 'ay': 22757, 'wz': 22917, 'az': 22901, 'wx': 22965, 'wy': 22869}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 18, 'wy': 0, 'wz': -1, 'ax': 388, 'ay': 36, 'az': 314}"
"{'time': 1245.272, 's2': {'ax': 7.13951, 'ay': -0.9217676, 'wz': 0.06301838, 'az': -7.70933, 'wx': -0.002264931, 'wy': -1.108617}, 's3': {'ax': 7.141904, 'ay': -0.6919243, 'wz': 0.06568301, 'az': -7.69257, 'wx': -0.0003996938, 'wy': -1.112081}, 's1': {'ax': 23061, 'ay': 22757, 'wz': 22917, 'az': 22901, 'wx': 22965, 'wy': 22869}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 16, 'wy': -1, 'wz': -7, 'ax': 399, 'ay': 40, 'az': 317}"
"{'time': 1245.292, 's2': {'ax': 9.785102, 'ay': -0.3184288, 'wz': 0.1341639, 'az': -5.26485, 'wx': -0.1878561, 'wy': -1.092629}, 's3': {'ax': 9.785102, 'ay': -0.3184288, 'wz': 0.1362956, 'az': -5.26485, 'wx': -0.1877228, 'wy': -1.093162}, 's1': {'ax': 26358, 'ay': 26038, 'wz': 26134, 'az': 26294, 'wx': 26518, 'wy': 26166}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 28, 'wy': 34, 'wz': -33, 'ax': 402, 'ay': 43, 'az': 317}"
"{'time': 1245.312, 's2': {'ax': 9.287108, 'ay': -0.3471592, 'wz': 0.119242, 'az': -5.389348, 'wx': -0.2975054, 'wy': -1.10089}, 's3': {'ax': 9.138668, 'ay': -0.3687071, 'wz': 0.1188423, 'az': -5.24809, 'wx': -0.2996371, 'wy': -0.01425574}, 's1': {'ax': 26022, 'ay': 26374, 'wz': 26422, 'az': 26134, 'wx': 26454, 'wy': 26246}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 28, 'wy': 34, 'wz': -33, 'ax': 402, 'ay': 43, 'az': 317}"
"{'time': 1245.332, 's2': {'ax': 4.43885, 'ay': -0.002394202, 'wz': -0.005728943, 'az': -7.357382, 'wx': -0.2731241, 'wy': -0.9551348}, 's3': {'ax': 4.515464, 'ay': -0.02154782, 'wz': -0.008926495, 'az': -7.455544, 'wx': -0.05635682, 'wy': -0.9551348}, 's1': {'ax': 23253, 'ay': 23157, 'wz': 23061, 'az': 23157, 'wx': 23253, 'wy': 23317}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 31, 'wy': 56, 'wz': -51, 'ax': 389, 'ay': 41, 'az': 307}"
"{'time': 1245.372, 's2': {'ax': 8.836999, 'ay': -0.6153098, 'wz': 0.2207642, 'az': -7.443573, 'wx': -0.04090199, 'wy': -1.164041}, 's3': {'ax': 8.884883, 'ay': -0.07900865, 'wz': 0.2367519, 'az': -7.357382, 'wx': -0.05995406, 'wy': -1.169504}, 's1': {'ax': 22805, 'ay': 22805, 'wz': 22901, 'az': 22869, 'wx': 23077, 'wy': 22949}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 6, 'wy': 45, 'wz': -43, 'ax': 380, 'ay': 42, 'az': 301}"
"{'time': 1245.372, 's2': {'ax': 8.836999, 'ay': -0.6153098, 'wz': 0.2207642, 'az': -7.443573, 'wx': -0.04090199, 'wy': -1.164041}, 's3': {'ax': 8.884883, 'ay': -0.07900865, 'wz': 0.2367519, 'az': -7.357382, 'wx': -0.05995406, 'wy': -1.169504}, 's1': {'ax': 22805, 'ay': 22805, 'wz': 22901, 'az': 22869, 'wx': 23077, 'wy': 22949}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -44, 'wy': -17, 'wz': -25, 'ax': 384, 'ay': 48, 'az': 310}"
"{'time': 1245.392, 's2': {'ax': 9.64145, 'ay': -0.6344634, 'wz': 0.2380842, 'az': -7.678205, 'wx': -0.2905774, 'wy': -0.9871103}, 's3': {'ax': 9.469068, 'ay': -0.09816227, 'wz': 0.2384839, 'az': -7.702147, 'wx': -0.2900444, 'wy': -0.963928}, 's1': {'ax': 25574, 'ay': 25622, 'wz': 25702, 'az': 25670, 'wx': 25894, 'wy': 25622}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -19, 'wy': 24, 'wz': -28, 'ax': 380, 'ay': 50, 'az': 322}"
"{'time': 1245.412, 's2': {'ax': 4.896142, 'ay': -0.3471592, 'wz': 0.08473507, 'az': -7.752425, 'wx': -0.3225529, 'wy': -0.6487029}, 's3': {'ax': 4.862624, 'ay': -0.3136404, 'wz': 0.08406892, 'az': -7.673417, 'wx': -0.3113614, 'wy': -0.6332481}, 's1': {'ax': 26038, 'ay': 26070, 'wz': 26182, 'az': 25862, 'wx': 26214, 'wy': 26214}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -19, 'wy': 24, 'wz': -28, 'ax': 380, 'ay': 50, 'az': 322}"
"{'time': 1245.432, 's2': {'ax': 4.881777, 'ay': -0.07900865, 'wz': -0.02571363, 'az': -7.366959, 'wx': -0.45685, 'wy': -0.3795758}, 's3': {'ax': 4.900931, 'ay': -0.05267244, 'wz': -0.0001332312, 'az': -7.357382, 'wx': -0.4584487, 'wy': -0.3805084}, 's1': {'ax': 22821, 'ay': 22581, 'wz': 22805, 'az': 22837, 'wx': 22933, 'wy': 22757}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 13, 'wy': 54, 'wz': -23, 'ax': 373, 'ay': 47, 'az': 316}"
"{'time': 1245.472, 's2': {'ax': 4.201824, 'ay': -0.308852, 'wz': -0.0001332312, 'az': -9.196129, 'wx': -0.273657, 'wy': -0.4648438}, 's3': {'ax': 4.206613, 'ay': -0.308852, 'wz': -0.0006661562, 'az': -9.196129, 'wx': -0.286314, 'wy': -0.4660429}, 's1': {'ax': 22533, 'ay': 22053, 'wz': 22325, 'az': 22389, 'wx': 22357, 'wy': 22341}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 8, 'wy': 33, 'wz': -7, 'ax': 371, 'ay': 41, 'az': 307}"
"{'time': 1245.472, 's2': {'ax': 4.201824, 'ay': -0.308852, 'wz': -0.0001332312, 'az': -9.196129, 'wx': -0.273657, 'wy': -0.4648438}, 's3': {'ax': 4.206613, 'ay': -0.308852, 'wz': -0.0006661562, 'az': -9.196129, 'wx': -0.286314, 'wy': -0.4660429}, 's1': {'ax': 22533, 'ay': 22053, 'wz': 22325, 'az': 22389, 'wx': 22357, 'wy': 22341}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -9, 'wy': 13, 'wz': 2, 'ax': 377, 'ay': 42, 'az': 312}"
"{'time': 1245.472, 's2': {'ax': 4.201824, 'ay': -0.308852, 'wz': -0.0001332312, 'az': -9.196129, 'wx': -0.273657, 'wy': -0.4648438}, 's3': {'ax': 4.206613, 'ay': -0.308852, 'wz': -0.0006661562, 'az': -9.196129, 'wx': -0.286314, 'wy': -0.4660429}, 's1': {'ax': 22533, 'ay': 22053, 'wz': 22325, 'az': 22389, 'wx': 22357, 'wy': 22341}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -6, 'wy': 9, 'wz': 10, 'ax': 379, 'ay': 42, 'az': 321}"
"{'time': 1245.492, 's2': {'ax': 4.860229, 'ay': -0.4740519, 'wz': -0.0003996938, 'az': -8.585608, 'wx': -0.03850383, 'wy': -0.003330781}, 's3': {'ax': 4.8722, 'ay': -0.4812346, 'wz': -0.01132466, 'az': -8.698134, 'wx': -0.04316692, 'wy': -0.5459816}, 's1': {'ax': 25270, 'ay': 25366, 'wz': 25270, 'az': 25126, 'wx': 25238, 'wy': 25446}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 6, 'wy': 21, 'wz': 12, 'ax': 386, 'ay': 42, 'az': 324}"
"{'time': 1245.532, 's2': {'ax': 4.623203, 'ay': 0.2896984, 'wz': -0.03477335, 'az': -7.410054, 'wx': -0.01931853, 'wy': -0.5800889}, 's3': {'ax': 4.288015, 'ay': 0.2633622, 'wz': -0.0358392, 'az': -7.357382, 'wx': -0.01718683, 'wy': -0.5802221}, 's1': {'ax': 22837, 'ay': 23045, 'wz': 22885, 'az': 22805, 'wx': 22917, 'wy': 23045}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 17, 'wy': 24, 'wz': 6, 'ax': 386, 'ay': 41, 'az': 320}"
"{'time': 1245.552, 's2': {'ax': 4.220978, 'ay': 0.28491, 'wz': -0.0788729, 'az': -7.433996, 'wx': -0.2731241, 'wy': -0.250608}, 's3': {'ax': 3.6751, 'ay': 0.2442086, 'wz': -0.08966463, 'az': -7.690176, 'wx': -0.2735238, 'wy': -0.2143691}, 's1': {'ax': 21349, 'ay': 21509, 'wz': 21509, 'az': 21477, 'wx': 21429, 'wy': 21461}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 14, 'wy': 18, 'wz': 9, 'ax': 381, 'ay': 38, 'az': 315}"
"{'time': 1245.572, 's2': {'ax': 4.192247, 'ay': -0.01197101, 'wz': -0.138827, 'az': -8.614338, 'wx': -0.05129403, 'wy': -0.06008729}, 's3': {'ax': 4.211401, 'ay': -0.04070143, 'wz': -0.1366953, 'az': -8.611943, 'wx': -0.05262633, 'wy': -0.05475805}, 's1': {'ax': 22485, 'ay': 22453, 'wz': 22405, 'az': 22437, 'wx': 22549, 'wy': 22469}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 14, 'wy': 18, 'wz': 9, 'ax': 381, 'ay': 38, 'az': 315}"
"{'time': 1245.572, 's2': {'ax': 4.192247, 'ay': -0.01197101, 'wz': -0.138827, 'az': -8.614338, 'wx': -0.05129403, 'wy': -0.06008729}, 's3': {'ax': 4.211401, 'ay': -0.04070143, 'wz': -0.1366953, 'az': -8.611943, 'wx': -0.05262633, 'wy': -0.05475805}, 's1': {'ax': 22485, 'ay': 22453, 'wz': 22405, 'az': 22437, 'wx': 22549, 'wy': 22469}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 30, 'wy': -2, 'wz': 30, 'ax': 380, 'ay': 40, 'az': 312}"
"{'time': 1245.592, 's2': {'ax': 4.88896, 'ay': -0.3184288, 'wz': -0.06861409, 'az': -9.25359, 'wx': -0.1882558, 'wy': 0.0720781}, 's3': {'ax': 4.848258, 'ay': -0.05506664, 'wz': -0.06928025, 'az': -9.200917, 'wx': -0.179196, 'wy': 0.08020521}, 's1': {'ax': 25190, 'ay': 25222, 'wz': 25254, 'az': 25254, 'wx': 25414, 'wy': 25142}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 7, 'wy': -19, 'wz': 27, 'ax': 380, 'ay': 38, 'az': 320}"
"{'time': 1245.612, 's2': {'ax': 4.288015, 'ay': -0.07900865, 'wz': -0.009459419, 'az': -0.004788403, 'wx': 0.09685911, 'wy': -0.0003996938}, 's3': {'ax': 4.285621, 'ay': -0.01675941, 'wz': -0.0009326189, 'az': -0.002394202, 'wx': 0.1015222, 'wy': -0.07007964}, 's1': {'ax': 25990, 'ay': 25926, 'wz': 25958, 'az': 25910, 'wx': 26054, 'wy': 26150}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -3, 'wy': 1, 'wz': 26, 'ax': 390, 'ay': 44, 'az': 327}"
"{'time': 1245.632, 's2': {'ax': 4.134786, 'ay': 0.5722142, 'wz': -0.02624655, 'az': -8.583213, 'wx': -0.04276723, 'wy': -0.2390168}, 's3': {'ax': 4.134786, 'ay': 0.6081272, 'wz': -0.02611332, 'az': -8.585608, 'wx': -0.04276723, 'wy': -0.245412}, 's1': {'ax': 22949, 'ay': 22837, 'wz': 23077, 'az': 22949, 'wx': 23045, 'wy': 23029}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': 14, 'wy': 20, 'wz': 8, 'ax': 387, 'ay': 41, 'az': 318}"
"{'time': 1245.656, 's2': {'ax': 4.742914, 'ay': 0.1221043, 'wz': -0.0002664625, 'az': -8.59279, 'wx': -0.04703063, 'wy': -0.07301072}, 's3': {'ax': 4.747702, 'ay': 0.1268927, 'wz': -0.0001332312, 'az': -8.595184, 'wx': -0.04276723, 'wy': -0.06848085}, 's1': {'ax': 22661, 'ay': 22821, 'wz': 23013, 'az': 22725, 'wx': 22789, 'wy': 22821}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -5, 'wy': -18, 'wz': 19, 'ax': 379, 'ay': 40, 'az': 318}"
"{'time': 1245.656, 's2': {'ax': 4.742914, 'ay': 0.1221043, 'wz': -0.0002664625, 'az': -8.59279, 'wx': -0.04703063, 'wy': -0.07301072}, 's3': {'ax': 4.747702, 'ay': 0.1268927, 'wz': -0.0001332312, 'az': -8.595184, 'wx': -0.04276723, 'wy': -0.06848085}, 's1': {'ax': 22661, 'ay': 22821, 'wz': 23013, 'az': 22725, 'wx': 22789, 'wy': 22821}}","{'pitch': 0.0, 'roll': 0.0, 'yaw': 0.0, 'wx': -13, 'wy': -35, 'wz': 27, 'ax': 386, 'ay': 41, 'az': 321}"
