time,s2,s3,s1
71.951,"{'ax': -452, 'ay': 191, 'wz': 14076, 'az': -4, 'wx': -72, 'wy': -4124}","{'ax': -5, 'ay': 251, 'wz': 14076, 'az': -1, 'wx': -32, 'wy': -4124}","{'ax': 11730, 'ay': 12050, 'wz': 11362, 'az': 12531, 'wx': 10466, 'wy': 10946}"
71.971,"{'ax': -393, 'ay': 167, 'wz': 14236, 'az': -1, 'wx': -260, 'wy': -4148}","{'ax': -409, 'ay': 121, 'wz': 14060, 'az': -9, 'wx': -356, 'wy': -4356}","{'ax': 11682, 'ay': 12194, 'wz': 11298, 'az': 12531, 'wx': 10370, 'wy': 10850}"
71.991,"{'ax': -266, 'ay': 101, 'wz': 14068, 'az': -225, 'wx': -260, 'wy': -4364}","{'ax': -265, 'ay': 113, 'wz': 14000, 'az': -225, 'wx': -292, 'wy': -4364}","{'ax': 11682, 'ay': 11986, 'wz': 11282, 'az': 12499, 'wx': 10338, 'wy': 10834}"
72.011,"{'ax': -258, 'ay': 123, 'wz': 14332, 'az': -17, 'wx': -4, 'wy': -4228}","{'ax': -257, 'ay': 109, 'wz': 14332, 'az': -53, 'wx': -132, 'wy': -4144}","{'ax': 11634, 'ay': 11986, 'wz': 11250, 'az': 12499, 'wx': 10322, 'wy': 10818}"
72.031,"{'ax': -259, 'ay': 121, 'wz': 14332, 'az': -3, 'wx': -4, 'wy': -4100}","{'ax': -10, 'ay': 239, 'wz': 13956, 'az': -3, 'wx': -4, 'wy': -4228}","{'ax': 11762, 'ay': 12082, 'wz': 11378, 'az': 12371, 'wx': 10210, 'wy': 10978}"
72.051,"{'ax': 631, 'ay': -39, 'wz': 13692, 'az': -22, 'wx': -4, 'wy': -4292}","{'ax': 736, 'ay': -141, 'wz': 13652, 'az': -34, 'wx': -132, 'wy': -4276}","{'ax': 11858, 'ay': 12194, 'wz': 11282, 'az': 12467, 'wx': 10354, 'wy': 10834}"
72.071,"{'ax': 863, 'ay': -139, 'wz': 14332, 'az': -1, 'wx': -644, 'wy': -4372}","{'ax': 847, 'ay': -139, 'wz': 14308, 'az': -9, 'wx': -648, 'wy': -4364}","{'ax': 11698, 'ay': 12034, 'wz': 11298, 'az': 12499, 'wx': 10402, 'wy': 10882}"
72.091,"{'ax': 671, 'ay': -195, 'wz': 14500, 'az': -1, 'wx': -8196, 'wy': -4100}","{'ax': 756, 'ay': -17, 'wz': 14460, 'az': -1, 'wx': -8228, 'wy': -4164}","{'ax': 11810, 'ay': 12130, 'wz': 11250, 'az': 12403, 'wx': 10290, 'wy': 10786}"
72.111,"{'ax': -194, 'ay': -25, 'wz': 14332, 'az': -1, 'wx': -4, 'wy': -4108}","{'ax': -197, 'ay': -5, 'wz': 14148, 'az': -5, 'wx': -36, 'wy': -4172}","{'ax': 11618, 'ay': 12210, 'wz': 11234, 'az': 12467, 'wx': 10274, 'wy': 10770}"
72.131,"{'ax': -33, 'ay': -3, 'wz': 14332, 'az': -82, 'wx': -84, 'wy': -4144}","{'ax': -41, 'ay': -525, 'wz': 14332, 'az': -69, 'wx': -84, 'wy': -4400}","{'ax': 11698, 'ay': 12034, 'wz': 11314, 'az': 12339, 'wx': 10370, 'wy': 10914}"
72.151,"{'ax': -129, 'ay': -481, 'wz': 14332, 'az': 383, 'wx': -12, 'wy': -4372}","{'ax': -129, 'ay': -4, 'wz': 14332, 'az': 367, 'wx': -44, 'wy': -4360}","{'ax': 11810, 'ay': 12114, 'wz': 11442, 'az': 12403, 'wx': 10306, 'wy': 10818}"
72.171,"{'ax': -129, 'ay': -17, 'wz': 14312, 'az': -73, 'wx': -516, 'wy': -4104}","{'ax': -154, 'ay': -33, 'wz': 14312, 'az': -10, 'wx': -536, 'wy': -4100}","{'ax': 11778, 'ay': 12114, 'wz': 11426, 'az': 12403, 'wx': 10258, 'wy': 11026}"
72.191,"{'ax': -1, 'ay': 47, 'wz': 14524, 'az': -179, 'wx': -272, 'wy': -4124}","{'ax': -33, 'ay': 55, 'wz': 16380, 'az': -134, 'wx': -20, 'wy': -404}","{'ax': 11682, 'ay': 12018, 'wz': 11298, 'az': 12307, 'wx': 10386, 'wy': 10866}"
72.211,"{'ax': -7, 'ay': 191, 'wz': 14256, 'az': -13, 'wx': -36, 'wy': -4132}","{'ax': -1, 'ay': 191, 'wz': 14300, 'az': -129, 'wx': -256, 'wy': -4220}","{'ax': 11714, 'ay': 12066, 'wz': 11330, 'az': 12323, 'wx': 10146, 'wy': 10914}"
72.231,"{'ax': -193, 'ay': 255, 'wz': 14260, 'az': -2, 'wx': -76, 'wy': -4368}","{'ax': -193, 'ay': 188, 'wz': 14076, 'az': -9, 'wx': -52, 'wy': -4356}","{'ax': 11714, 'ay': 12210, 'wz': 11234, 'az': 12451, 'wx': 10274, 'wy': 10786}"
72.251,"{'ax': -150, 'ay': 1015, 'wz': 14580, 'az': -1, 'wx': -516, 'wy': -4104}","{'ax': -33, 'ay': 567, 'wz': 14712, 'az': -1, 'wx': -520, 'wy': -4324}","{'ax': 11682, 'ay': 12098, 'wz': 11298, 'az': 12547, 'wx': 10370, 'wy': 10866}"
72.271,"{'ax': -393, 'ay': 727, 'wz': 14300, 'az': -161, 'wx': -148, 'wy': -4108}","{'ax': -263, 'ay': 628, 'wz': 14300, 'az': -193, 'wx': -180, 'wy': -4148}","{'ax': 11730, 'ay': 12066, 'wz': 11362, 'az': 12355, 'wx': 10242, 'wy': 10962}"
72.291,"{'ax': -1, 'ay': 1018, 'wz': 14172, 'az': -169, 'wx': -280, 'wy': -4104}","{'ax': -36, 'ay': 1023, 'wz': 14152, 'az': -129, 'wx': -280, 'wy': -4100}","{'ax': 11634, 'ay': 12226, 'wz': 11250, 'az': 12467, 'wx': 10322, 'wy': 10818}"
72.311,"{'ax': -321, 'ay': 479, 'wz': 14276, 'az': -257, 'wx': -8200, 'wy': -4492}","{'ax': -343, 'ay': 254, 'wz': 14276, 'az': -209, 'wx': -8200, 'wy': -4492}","{'ax': 11650, 'ay': 12162, 'wz': 11186, 'az': 12435, 'wx': 10258, 'wy': 10770}"
72.331,"{'ax': -1, 'ay': 250, 'wz': 13772, 'az': -1, 'wx': -8196, 'wy': -4244}","{'ax': -58, 'ay': 137, 'wz': 13776, 'az': -3, 'wx': -8196, 'wy': -4244}","{'ax': 11714, 'ay': 12034, 'wz': 11346, 'az': 12307, 'wx': 10178, 'wy': 10930}"
72.351,"{'ax': -67, 'ay': 207, 'wz': 14312, 'az': -229, 'wx': -8200, 'wy': -4100}","{'ax': -11, 'ay': 207, 'wz': 14316, 'az': -280, 'wx': -8232, 'wy': -4196}","{'ax': 11778, 'ay': 12210, 'wz': 11266, 'az': 12483, 'wx': 10370, 'wy': 10850}"
72.371,"{'ax': -65, 'ay': 95, 'wz': 14092, 'az': -13, 'wx': -8236, 'wy': -4356}","{'ax': -38, 'ay': 123, 'wz': 13772, 'az': -33, 'wx': -8260, 'wy': -4372}","{'ax': 11666, 'ay': 12034, 'wz': 11282, 'az': 12531, 'wx': 10386, 'wy': 10882}"
72.391,"{'ax': -22, 'ay': -1, 'wz': 13308, 'az': -73, 'wx': -8208, 'wy': -4368}","{'ax': -6, 'ay': -35, 'wz': 13308, 'az': -69, 'wx': -8220, 'wy': -4396}","{'ax': 11762, 'ay': 12082, 'wz': 11410, 'az': 12355, 'wx': 10210, 'wy': 10754}"
72.411,"{'ax': 623, 'ay': -289, 'wz': 13820, 'az': -35, 'wx': -84, 'wy': -4396}","{'ax': 637, 'ay': -305, 'wz': 13788, 'az': -37, 'wx': -100, 'wy': -4420}","{'ax': 11762, 'ay': 12130, 'wz': 11186, 'az': 12403, 'wx': 10258, 'wy': 10722}"
72.431,"{'ax': -98, 'ay': -153, 'wz': 14324, 'az': -18, 'wx': -36, 'wy': -4332}","{'ax': -118, 'ay': -130, 'wz': 14324, 'az': -3, 'wx': -24, 'wy': -4104}","{'ax': 11794, 'ay': 12146, 'wz': 11218, 'az': 12419, 'wx': 10290, 'wy': 10770}"
72.451,"{'ax': -367, 'ay': -3, 'wz': 14044, 'az': -145, 'wx': -7428, 'wy': -4100}","{'ax': -361, 'ay': -112, 'wz': 13944, 'az': -129, 'wx': -7556, 'wy': -4164}","{'ax': 11794, 'ay': 12114, 'wz': 11458, 'az': 12387, 'wx': 10274, 'wy': 10802}"
72.471,"{'ax': -129, 'ay': -66, 'wz': 14332, 'az': -202, 'wx': -64, 'wy': -4212}","{'ax': -1, 'ay': -70, 'wz': 14332, 'az': -145, 'wx': -96, 'wy': -4292}","{'ax': 11746, 'ay': 12082, 'wz': 11378, 'az': 12339, 'wx': 10210, 'wy': 10962}"
72.491,"{'ax': 1023, 'ay': -10, 'wz': 14188, 'az': -17, 'wx': -12, 'wy': -4132}","{'ax': 1023, 'ay': -65, 'wz': 14188, 'az': -17, 'wx': -12, 'wy': -4132}","{'ax': 11730, 'ay': 12050, 'wz': 11346, 'az': 12323, 'wx': 10162, 'wy': 10930}"
72.511,"{'ax': 615, 'ay': 255, 'wz': 16348, 'az': -5, 'wx': -116, 'wy': -4364}","{'ax': 603, 'ay': 239, 'wz': 14324, 'az': 195, 'wx': -20, 'wy': -4420}","{'ax': 11666, 'ay': 12002, 'wz': 11282, 'az': 12307, 'wx': 10130, 'wy': 10866}"
72.531,"{'ax': -161, 'ay': 185, 'wz': 13964, 'az': 278, 'wx': -8, 'wy': -4148}","{'ax': -141, 'ay': 183, 'wz': 14328, 'az': 255, 'wx': -76, 'wy': -4356}","{'ax': 11714, 'ay': 12034, 'wz': 11330, 'az': 12323, 'wx': 10178, 'wy': 10930}"
72.551,"{'ax': 639, 'ay': 107, 'wz': 14156, 'az': -13, 'wx': -16, 'wy': -4176}","{'ax': 767, 'ay': 121, 'wz': 14076, 'az': -1, 'wx': -24, 'wy': -4172}","{'ax': 11810, 'ay': 12130, 'wz': 11474, 'az': 12371, 'wx': 10258, 'wy': 10754}"
72.571,"{'ax': -2, 'ay': 383, 'wz': 14364, 'az': 370, 'wx': -16, 'wy': -4376}","{'ax': -43, 'ay': 383, 'wz': 14396, 'az': 342, 'wx': -16, 'wy': -4404}","{'ax': 11762, 'ay': 12082, 'wz': 11394, 'az': 12371, 'wx': 10194, 'wy': 10962}"
72.591,"{'ax': -389, 'ay': 550, 'wz': 14204, 'az': 403, 'wx': -68, 'wy': -4388}","{'ax': -433, 'ay': 547, 'wz': 14332, 'az': 410, 'wx': -136, 'wy': -4360}","{'ax': 11810, 'ay': 12130, 'wz': 11202, 'az': 12419, 'wx': 10210, 'wy': 10738}"
72.611,"{'ax': -257, 'ay': 511, 'wz': 14200, 'az': 505, 'wx': -264, 'wy': -4372}","{'ax': -259, 'ay': 511, 'wz': 14332, 'az': 507, 'wx': -308, 'wy': -4360}","{'ax': 11762, 'ay': 12114, 'wz': 11170, 'az': 12403, 'wx': 10194, 'wy': 10722}"
72.631,"{'ax': -353, 'ay': 383, 'wz': 14284, 'az': 377, 'wx': -564, 'wy': -4656}","{'ax': -353, 'ay': 383, 'wz': 14332, 'az': 369, 'wx': -8196, 'wy': -4100}","{'ax': 11666, 'ay': 11986, 'wz': 11266, 'az': 12274, 'wx': 10370, 'wy': 10818}"
72.651,"{'ax': -353, 'ay': 383, 'wz': 14284, 'az': 377, 'wx': -564, 'wy': -4656}","{'ax': -95, 'ay': 381, 'wz': 14332, 'az': -81, 'wx': -8196, 'wy': -4104}","{'ax': 11762, 'ay': 12114, 'wz': 11410, 'az': 12403, 'wx': 10258, 'wy': 10930}"
72.671,"{'ax': -277, 'ay': 494, 'wz': 14332, 'az': -129, 'wx': -276, 'wy': -4372}","{'ax': -276, 'ay': 511, 'wz': 14332, 'az': -130, 'wx': -276, 'wy': -4372}","{'ax': 11666, 'ay': 12034, 'wz': 11266, 'az': 12531, 'wx': 10338, 'wy': 10834}"
72.691,"{'ax': -10, 'ay': 318, 'wz': 13820, 'az': -5, 'wx': -328, 'wy': -4292}","{'ax': -518, 'ay': 343, 'wz': 13820, 'az': -2, 'wx': -324, 'wy': -4244}","{'ax': 11698, 'ay': 12034, 'wz': 11314, 'az': 12323, 'wx': 10178, 'wy': 10898}"
72.711,"{'ax': -465, 'ay': 319, 'wz': 14196, 'az': -193, 'wx': -8268, 'wy': -4108}","{'ax': -475, 'ay': 319, 'wz': 14196, 'az': -202, 'wx': -8356, 'wy': -4292}","{'ax': 11682, 'ay': 12018, 'wz': 11298, 'az': 12307, 'wx': 10114, 'wy': 10882}"
72.731,"{'ax': -133, 'ay': 509, 'wz': 13716, 'az': -67, 'wx': -8404, 'wy': -4368}","{'ax': -133, 'ay': 251, 'wz': 13816, 'az': -98, 'wx': -8456, 'wy': -4372}","{'ax': 11698, 'ay': 12018, 'wz': 11282, 'az': 12291, 'wx': 10114, 'wy': 10866}"
72.751,"{'ax': -424, 'ay': 255, 'wz': 14076, 'az': -225, 'wx': -8260, 'wy': -4108}","{'ax': -418, 'ay': 159, 'wz': 14300, 'az': -225, 'wx': -8268, 'wy': -4140}","{'ax': 11746, 'ay': 12066, 'wz': 11362, 'az': 12355, 'wx': 10194, 'wy': 10946}"
72.771,"{'ax': -148, 'ay': 183, 'wz': 13788, 'az': -1, 'wx': -8260, 'wy': -4232}","{'ax': -165, 'ay': 239, 'wz': 14044, 'az': -11, 'wx': -8304, 'wy': -4104}","{'ax': 11810, 'ay': 12194, 'wz': 11234, 'az': 12467, 'wx': 10290, 'wy': 10786}"
72.791,"{'ax': -345, 'ay': 19, 'wz': 14140, 'az': -1, 'wx': -396, 'wy': -4232}","{'ax': -263, 'ay': -19, 'wz': 14204, 'az': -287, 'wx': -388, 'wy': -4424}","{'ax': 11778, 'ay': 12114, 'wz': 11426, 'az': 12371, 'wx': 10194, 'wy': 10738}"
72.811,"{'ax': -162, 'ay': -29, 'wz': 14236, 'az': -164, 'wx': -8200, 'wy': -4356}","{'ax': -133, 'ay': -9, 'wz': 14332, 'az': -161, 'wx': -8228, 'wy': -4356}","{'ax': 11746, 'ay': 12098, 'wz': 11362, 'az': 12355, 'wx': 10162, 'wy': 10674}"
72.831,"{'ax': 748, 'ay': -5, 'wz': 13804, 'az': -131, 'wx': -312, 'wy': -4244}","{'ax': 686, 'ay': -33, 'wz': 13804, 'az': -145, 'wx': -312, 'wy': -4244}","{'ax': 11650, 'ay': 11986, 'wz': 11266, 'az': 12307, 'wx': 10322, 'wy': 10818}"
72.851,"{'ax': 696, 'ay': -121, 'wz': 14012, 'az': -11, 'wx': -276, 'wy': -4228}","{'ax': 701, 'ay': -119, 'wz': 14072, 'az': -9, 'wx': -24, 'wy': -4276}","{'ax': 11794, 'ay': 12114, 'wz': 11426, 'az': 12387, 'wx': 10226, 'wy': 10770}"
72.871,"{'ax': 543, 'ay': -5, 'wz': 14324, 'az': -9, 'wx': -260, 'wy': -4108}","{'ax': 509, 'ay': -17, 'wz': 14180, 'az': -1, 'wx': -260, 'wy': -4112}","{'ax': 11698, 'ay': 12018, 'wz': 11298, 'az': 12339, 'wx': 10370, 'wy': 10898}"
72.891,"{'ax': -177, 'ay': 19, 'wz': 14204, 'az': -36, 'wx': -292, 'wy': -4120}","{'ax': -171, 'ay': 52, 'wz': 14164, 'az': -33, 'wx': -260, 'wy': -4636}","{'ax': 11650, 'ay': 11970, 'wz': 11282, 'az': 12451, 'wx': 10354, 'wy': 10802}"
72.911,"{'ax': -5, 'ay': -1, 'wz': 14164, 'az': -201, 'wx': -276, 'wy': -4164}","{'ax': -9, 'ay': 31, 'wz': 14172, 'az': -201, 'wx': -276, 'wy': -4164}","{'ax': 11698, 'ay': 12034, 'wz': 11314, 'az': 12307, 'wx': 10146, 'wy': 10770}"
72.931,"{'ax': -130, 'ay': 161, 'wz': 14012, 'az': -161, 'wx': -348, 'wy': -4104}","{'ax': -182, 'ay': 180, 'wz': 13948, 'az': -161, 'wx': -292, 'wy': -4100}","{'ax': 11730, 'ay': 12050, 'wz': 11346, 'az': 12323, 'wx': 10162, 'wy': 10850}"
72.951,"{'ax': -265, 'ay': 283, 'wz': 14324, 'az': -177, 'wx': -388, 'wy': -4164}","{'ax': -265, 'ay': 318, 'wz': 14316, 'az': -138, 'wx': -516, 'wy': -4168}","{'ax': 11842, 'ay': 12162, 'wz': 11234, 'az': 12419, 'wx': 10274, 'wy': 10770}"
72.971,"{'ax': -293, 'ay': 246, 'wz': 14320, 'az': -18, 'wx': -684, 'wy': -4228}","{'ax': -289, 'ay': 255, 'wz': 14200, 'az': -3, 'wx': -8232, 'wy': -4100}","{'ax': 11650, 'ay': 12226, 'wz': 11250, 'az': 12467, 'wx': 10322, 'wy': 10802}"
72.991,"{'ax': -362, 'ay': 254, 'wz': 14268, 'az': -1, 'wx': -388, 'wy': -4240}","{'ax': -353, 'ay': 246, 'wz': 14140, 'az': -1, 'wx': -388, 'wy': -4232}","{'ax': 11698, 'ay': 12034, 'wz': 11298, 'az': 12307, 'wx': 10162, 'wy': 10898}"
73.011,"{'ax': -212, 'ay': 110, 'wz': 13804, 'az': -194, 'wx': -68, 'wy': -4364}","{'ax': -211, 'ay': 107, 'wz': 13804, 'az': -193, 'wx': -68, 'wy': -4364}","{'ax': 11618, 'ay': 11938, 'wz': 11218, 'az': 12419, 'wx': 10290, 'wy': 10770}"
73.031,"{'ax': 559, 'ay': 247, 'wz': 13548, 'az': 247, 'wx': -24, 'wy': -4236}","{'ax': -46, 'ay': 235, 'wz': 13628, 'az': 251, 'wx': -12, 'wy': -4292}","{'ax': 11746, 'ay': 12050, 'wz': 11378, 'az': 12323, 'wx': 10162, 'wy': 10674}"
73.051,"{'ax': 767, 'ay': 158, 'wz': 14012, 'az': 245, 'wx': -456, 'wy': -4240}","{'ax': 767, 'ay': 153, 'wz': 14268, 'az': 247, 'wx': -456, 'wy': -4252}","{'ax': 11778, 'ay': 12114, 'wz': 11426, 'az': 12371, 'wx': 10226, 'wy': 10738}"
73.071,"{'ax': -345, 'ay': 503, 'wz': 14296, 'az': 255, 'wx': -264, 'wy': -4364}","{'ax': -257, 'ay': 493, 'wz': 14268, 'az': 255, 'wx': -388, 'wy': -4108}","{'ax': 11730, 'ay': 12050, 'wz': 11362, 'az': 12339, 'wx': 10194, 'wy': 10930}"
73.091,"{'ax': -262, 'ay': 121, 'wz': 14044, 'az': 326, 'wx': -8236, 'wy': -4100}","{'ax': -259, 'ay': 127, 'wz': 14048, 'az': 380, 'wx': -8200, 'wy': -4164}","{'ax': 11618, 'ay': 12146, 'wz': 11234, 'az': 12467, 'wx': 10306, 'wy': 10802}"
73.111,"{'ax': 799, 'ay': 91, 'wz': 14328, 'az': -39, 'wx': -8228, 'wy': -4240}","{'ax': 1023, 'ay': 109, 'wz': 13784, 'az': -35, 'wx': -8240, 'wy': -4244}","{'ax': 11698, 'ay': 12018, 'wz': 11314, 'az': 12307, 'wx': 10114, 'wy': 10802}"
73.131,"{'ax': 575, 'ay': 149, 'wz': 14076, 'az': -3, 'wx': -8208, 'wy': -4244}","{'ax': 509, 'ay': 187, 'wz': 14044, 'az': -1, 'wx': -8196, 'wy': -4212}","{'ax': 11602, 'ay': 12114, 'wz': 11202, 'az': 12467, 'wx': 10274, 'wy': 10786}"
73.151,"{'ax': -69, 'ay': 223, 'wz': 16104, 'az': -34, 'wx': -292, 'wy': -4740}","{'ax': -93, 'ay': 255, 'wz': 14316, 'az': -97, 'wx': -8260, 'wy': -4484}","{'ax': 11666, 'ay': 12002, 'wz': 11314, 'az': 12307, 'wx': 10354, 'wy': 10850}"
73.171,"{'ax': -385, 'ay': 107, 'wz': 13812, 'az': -91, 'wx': -8196, 'wy': -4108}","{'ax': -257, 'ay': 107, 'wz': 14028, 'az': -83, 'wx': -8228, 'wy': -4124}","{'ax': 11666, 'ay': 12002, 'wz': 11266, 'az': 12531, 'wx': 10338, 'wy': 10818}"
73.191,"{'ax': -74, 'ay': 250, 'wz': 14316, 'az': -145, 'wx': -8340, 'wy': -4116}","{'ax': -87, 'ay': 175, 'wz': 14188, 'az': -161, 'wx': -8344, 'wy': -4196}","{'ax': 11682, 'ay': 12050, 'wz': 11314, 'az': 12323, 'wx': 10178, 'wy': 10898}"
73.211,"{'ax': -323, 'ay': 221, 'wz': 13812, 'az': -229, 'wx': -8260, 'wy': -4100}","{'ax': -353, 'ay': 107, 'wz': 13812, 'az': -209, 'wx': -8196, 'wy': -4356}","{'ax': 11650, 'ay': 11986, 'wz': 11282, 'az': 12291, 'wx': 10162, 'wy': 10818}"
73.231,"{'ax': 559, 'ay': -131, 'wz': 14328, 'az': -1, 'wx': -8216, 'wy': -4236}","{'ax': 574, 'ay': -195, 'wz': 14332, 'az': -18, 'wx': -8196, 'wy': -4228}","{'ax': 11666, 'ay': 11986, 'wz': 11250, 'az': 12274, 'wx': 10322, 'wy': 10802}"
73.251,"{'ax': 735, 'ay': -185, 'wz': 13804, 'az': -9, 'wx': -520, 'wy': -4236}","{'ax': 762, 'ay': -9, 'wz': 13820, 'az': -1, 'wx': -520, 'wy': -4228}","{'ax': 11698, 'ay': 12034, 'wz': 11314, 'az': 12323, 'wx': 10370, 'wy': 10882}"
73.271,"{'ax': 1006, 'ay': -1, 'wz': 14032, 'az': -258, 'wx': -236, 'wy': -4104}","{'ax': 741, 'ay': -65, 'wz': 14076, 'az': -259, 'wx': -20, 'wy': -4292}","{'ax': 11698, 'ay': 12034, 'wz': 11314, 'az': 12323, 'wx': 10338, 'wy': 10882}"
73.291,"{'ax': -1, 'ay': 510, 'wz': 13820, 'az': -2, 'wx': -132, 'wy': -4292}","{'ax': -65, 'ay': 320, 'wz': 13740, 'az': -15, 'wx': -172, 'wy': -4240}","{'ax': 11650, 'ay': 11986, 'wz': 11266, 'az': 12451, 'wx': 10306, 'wy': 10802}"
73.311,"{'ax': 878, 'ay': 159, 'wz': 13800, 'az': -33, 'wx': -36, 'wy': -4144}","{'ax': 895, 'ay': 255, 'wz': 13784, 'az': -29, 'wx': -12, 'wy': -4100}","{'ax': 11746, 'ay': 12082, 'wz': 11314, 'az': 12371, 'wx': 10162, 'wy': 10658}"
73.331,"{'ax': 991, 'ay': 59, 'wz': 13912, 'az': 511, 'wx': -268, 'wy': -4132}","{'ax': 991, 'ay': 37, 'wz': 14008, 'az': 511, 'wx': -260, 'wy': -4132}","{'ax': 11634, 'ay': 11986, 'wz': 11250, 'az': 12274, 'wx': 10306, 'wy': 10818}"
73.351,"{'ax': 1023, 'ay': 169, 'wz': 14268, 'az': 502, 'wx': -8228, 'wy': -4644}","{'ax': 814, 'ay': 175, 'wz': 14332, 'az': 479, 'wx': -8276, 'wy': -4580}","{'ax': 11746, 'ay': 12066, 'wz': 11378, 'az': 12355, 'wx': 10178, 'wy': 10930}"
73.371,"{'ax': 511, 'ay': 295, 'wz': 16372, 'az': -10, 'wx': -584, 'wy': -4488}","{'ax': -17, 'ay': 307, 'wz': 14564, 'az': -2, 'wx': -584, 'wy': -4500}","{'ax': 11746, 'ay': 12066, 'wz': 11362, 'az': 12355, 'wx': 10210, 'wy': 10946}"
73.391,"{'ax': -38, 'ay': 511, 'wz': 14332, 'az': 289, 'wx': -8212, 'wy': -4612}","{'ax': -17, 'ay': 505, 'wz': 14188, 'az': 247, 'wx': -8212, 'wy': -4100}","{'ax': 11746, 'ay': 12114, 'wz': 11186, 'az': 12371, 'wx': 10226, 'wy': 10738}"
73.411,"{'ax': -262, 'ay': -1, 'wz': 13820, 'az': -73, 'wx': -8232, 'wy': -4116}","{'ax': -281, 'ay': -5, 'wz': 13820, 'az': -89, 'wx': -8232, 'wy': -4116}","{'ax': 11650, 'ay': 12002, 'wz': 11282, 'az': 12291, 'wx': 10082, 'wy': 10834}"
73.431,"{'ax': -353, 'ay': -5, 'wz': 14268, 'az': -145, 'wx': -8272, 'wy': -4108}","{'ax': -323, 'ay': -9, 'wz': 13852, 'az': -137, 'wx': -8196, 'wy': -4308}","{'ax': 11778, 'ay': 12130, 'wz': 11170, 'az': 12403, 'wx': 10210, 'wy': 10706}"
73.451,"{'ax': -385, 'ay': -241, 'wz': 13812, 'az': -6, 'wx': -8196, 'wy': -4356}","{'ax': -388, 'ay': -227, 'wz': 14268, 'az': -1, 'wx': -8204, 'wy': -4364}","{'ax': 11730, 'ay': 12050, 'wz': 11346, 'az': 12339, 'wx': 10162, 'wy': 10946}"
73.471,"{'ax': -29, 'ay': -10, 'wz': 13908, 'az': -9, 'wx': -8196, 'wy': -4380}","{'ax': -43, 'ay': -21, 'wz': 14284, 'az': -1, 'wx': -516, 'wy': -4484}","{'ax': 11666, 'ay': 11986, 'wz': 11266, 'az': 12531, 'wx': 10338, 'wy': 10834}"
73.491,"{'ax': -1, 'ay': -5, 'wz': 13692, 'az': -226, 'wx': -8200, 'wy': -4356}","{'ax': -3, 'ay': -1, 'wz': 13692, 'az': -226, 'wx': -8228, 'wy': -4372}","{'ax': 11602, 'ay': 11986, 'wz': 11218, 'az': 12467, 'wx': 10306, 'wy': 10786}"
73.511,"{'ax': -306, 'ay': -193, 'wz': 14168, 'az': -241, 'wx': -644, 'wy': -4100}","{'ax': -290, 'ay': -195, 'wz': 14320, 'az': -241, 'wx': -8208, 'wy': -4356}","{'ax': 11554, 'ay': 12162, 'wz': 11154, 'az': 12419, 'wx': 10194, 'wy': 10706}"
73.531,"{'ax': -1, 'ay': -277, 'wz': 14076, 'az': -145, 'wx': -8212, 'wy': -4232}","{'ax': -2, 'ay': -276, 'wz': 14320, 'az': -199, 'wx': -8220, 'wy': -4248}","{'ax': 11826, 'ay': 12114, 'wz': 11170, 'az': 12371, 'wx': 10210, 'wy': 10722}"
73.551,"{'ax': -161, 'ay': -454, 'wz': 14268, 'az': -135, 'wx': -8468, 'wy': -4164}","{'ax': -129, 'ay': -418, 'wz': 14012, 'az': -137, 'wx': -8468, 'wy': -4188}","{'ax': 11666, 'ay': 12002, 'wz': 11282, 'az': 12451, 'wx': 10354, 'wy': 10834}"
73.571,"{'ax': -503, 'ay': -550, 'wz': 14268, 'az': -2, 'wx': -8452, 'wy': -4180}","{'ax': -18, 'ay': -513, 'wz': 14268, 'az': -2, 'wx': -8452, 'wy': -4180}","{'ax': 11650, 'ay': 11986, 'wz': 11282, 'az': 12515, 'wx': 10386, 'wy': 10850}"
73.591,"{'ax': -199, 'ay': -618, 'wz': 14316, 'az': -513, 'wx': -8204, 'wy': -4260}","{'ax': -1, 'ay': -618, 'wz': 14316, 'az': -517, 'wx': -8204, 'wy': -4260}","{'ax': 11666, 'ay': 12002, 'wz': 11282, 'az': 12274, 'wx': 10226, 'wy': 10834}"
73.611,"{'ax': -263, 'ay': -705, 'wz': 14292, 'az': -561, 'wx': -356, 'wy': -4484}","{'ax': -273, 'ay': -673, 'wz': 14296, 'az': -557, 'wx': -388, 'wy': -4436}","{'ax': 11602, 'ay': 11938, 'wz': 11218, 'az': 12387, 'wx': 10258, 'wy': 10786}"
73.631,"{'ax': -293, 'ay': -801, 'wz': 13472, 'az': -201, 'wx': -4, 'wy': -5144}","{'ax': -257, 'ay': -853, 'wz': 14332, 'az': -169, 'wx': -4, 'wy': -5148}","{'ax': 11714, 'ay': 12034, 'wz': 11346, 'az': 12323, 'wx': 10146, 'wy': 10802}"
73.651,"{'ax': -129, 'ay': -651, 'wz': 13896, 'az': -2, 'wx': -4, 'wy': -5156}","{'ax': -145, 'ay': -642, 'wz': 14332, 'az': -2, 'wx': -84, 'wy': -5124}","{'ax': 11762, 'ay': 12098, 'wz': 11394, 'az': 12371, 'wx': 10226, 'wy': 10706}"
