time,MRU1,MRU2
10.647607,"{'ax': -876, 'ay': -244, 'az': 12924, 'gx': 4062, 'gy': 5223, 'gz': -873}","{'ax': 0.002441, 'ay': 0.005371, 'az': -0.90918, 'gx': -33.3252, 'gy': -47.05811, 'gz': 5.493164}"
10.663826,"{'ax': -1296, 'ay': 116, 'az': 13812, 'gx': 5098, 'gy': 6049, 'gz': -743}","{'ax': 0.029297, 'ay': -0.012207, 'az': -0.952148, 'gx': -40.95459, 'gy': -51.75781, 'gz': 4.699707}"
10.680048,"{'ax': -1596, 'ay': 100, 'az': 14252, 'gx': 5915, 'gy': 6144, 'gz': -330}","{'ax': 0.061035, 'ay': -0.007813, 'az': -1.010254, 'gx': -48.27881, 'gy': -51.08643, 'gz': 1.77002}"
10.696263,"{'ax': -2192, 'ay': 384, 'az': 15420, 'gx': 7432, 'gy': 4557, 'gz': 182}","{'ax': 0.084473, 'ay': -0.025879, 'az': -1.088867, 'gx': -59.93652, 'gy': -38.20801, 'gz': -0.244141}"
10.712478,"{'ax': -3092, 'ay': 836, 'az': 16960, 'gx': 8059, 'gy': 3749, 'gz': -277}","{'ax': 0.081543, 'ay': -0.057617, 'az': -1.111816, 'gx': -61.95068, 'gy': -34.24072, 'gz': 4.577637}"
10.728655,"{'ax': -2576, 'ay': 1764, 'az': 19192, 'gx': 6891, 'gy': 3833, 'gz': -794}","{'ax': 0.07959, 'ay': -0.104492, 'az': -1.172363, 'gx': -51.51367, 'gy': -34.91211, 'gz': 6.469727}"
10.744884,"{'ax': -2116, 'ay': 1744, 'az': 20592, 'gx': 4769, 'gy': 3948, 'gz': -631}","{'ax': 0.072754, 'ay': -0.104492, 'az': -1.203125, 'gx': -34.24072, 'gy': -35.7666, 'gz': 3.90625}"
10.761071,"{'ax': -2188, 'ay': 2164, 'az': 21236, 'gx': 1964, 'gy': 4038, 'gz': -438}","{'ax': 0.065918, 'ay': -0.133789, 'az': -1.224609, 'gx': -12.3291, 'gy': -36.07178, 'gz': 0.915527}"
10.777268,"{'ax': -1912, 'ay': 2316, 'az': 20876, 'gx': -393, 'gy': 3343, 'gz': -39}","{'ax': 0.083984, 'ay': -0.146973, 'az': -1.251953, 'gx': 3.356934, 'gy': -28.62549, 'gz': -3.967285}"
10.793486,"{'ax': -2548, 'ay': 1680, 'az': 19568, 'gx': -1563, 'gy': 1474, 'gz': 680}","{'ax': 0.106445, 'ay': -0.100586, 'az': -1.212402, 'gx': 11.1084, 'gy': -13.67188, 'gz': -9.216309}"
10.80968,"{'ax': -3272, 'ay': 1568, 'az': 18164, 'gx': -2205, 'gy': -172, 'gz': 648}","{'ax': 0.116699, 'ay': -0.09668, 'az': -1.141113, 'gx': 16.11328, 'gy': -2.502441, 'gz': -8.056641}"
10.82588,"{'ax': -2836, 'ay': 1476, 'az': 16864, 'gx': -2661, 'gy': -748, 'gz': 201}","{'ax': 0.097656, 'ay': -0.09668, 'az': -1.076172, 'gx': 19.34814, 'gy': 0.854492, 'gz': -5.126953}"
10.842053,"{'ax': -1992, 'ay': 1496, 'az': 15368, 'gx': -2612, 'gy': -615, 'gz': 295}","{'ax': 0.08252, 'ay': -0.09668, 'az': -1.030762, 'gx': 17.63916, 'gy': -1.098633, 'gz': -6.896973}"
10.858276,"{'ax': -1928, 'ay': 1324, 'az': 14824, 'gx': -2053, 'gy': -153, 'gz': 844}","{'ax': 0.080566, 'ay': -0.085449, 'az': -1.000977, 'gx': 12.63428, 'gy': -4.089355, 'gz': -10.55908}"
10.874456,"{'ax': -2576, 'ay': 852, 'az': 15276, 'gx': -1344, 'gy': -178, 'gz': 1147}","{'ax': 0.108887, 'ay': -0.052246, 'az': -1.03125, 'gx': 7.568359, 'gy': -3.173828, 'gz': -12.08496}"
10.890699,"{'ax': -3244, 'ay': 536, 'az': 15508, 'gx': -763, 'gy': -876, 'gz': 1071}","{'ax': 0.134277, 'ay': -0.039063, 'az': -1.05127, 'gx': 2.990723, 'gy': 2.502441, 'gz': -11.04736}"
10.906909,"{'ax': -3484, 'ay': 280, 'az': 15788, 'gx': -321, 'gy': -1776, 'gz': 886}","{'ax': 0.143555, 'ay': -0.016113, 'az': -1.046387, 'gx': 0.427246, 'gy': 9.338379, 'gz': -9.033203}"
10.923092,"{'ax': -3568, 'ay': 20, 'az': 15356, 'gx': -244, 'gy': -2017, 'gz': 565}","{'ax': 0.137695, 'ay': -0.006836, 'az': -0.990723, 'gx': 0.488281, 'gy': 9.643555, 'gz': -6.225586}"
10.939298,"{'ax': -3328, 'ay': 152, 'az': 15128, 'gx': -355, 'gy': -1610, 'gz': 148}","{'ax': 0.129395, 'ay': -0.015625, 'az': -0.987305, 'gx': 1.220703, 'gy': 6.347656, 'gz': -3.356934}"
10.955519,"{'ax': -3148, 'ay': 360, 'az': 15156, 'gx': -511, 'gy': -1178, 'gz': -103}","{'ax': 0.121582, 'ay': -0.032715, 'az': -0.981934, 'gx': 2.929688, 'gy': 3.295898, 'gz': -1.708984}"
10.971773,"{'ax': -2928, 'ay': 392, 'az': 15264, 'gx': -581, 'gy': -976, 'gz': -253}","{'ax': 0.114258, 'ay': -0.02832, 'az': -1.002441, 'gx': 2.990723, 'gy': 2.868652, 'gz': -0.732422}"
10.987993,"{'ax': -2784, 'ay': 468, 'az': 14848, 'gx': -278, 'gy': -1321, 'gz': -238}","{'ax': 0.108398, 'ay': -0.037598, 'az': -0.99707, 'gx': 0.366211, 'gy': 5.371094, 'gz': -0.610352}"
11.004209,"{'ax': -2772, 'ay': 580, 'az': 14764, 'gx': 289, 'gy': -1574, 'gz': -233}","{'ax': 0.108887, 'ay': -0.041992, 'az': -0.99707, 'gx': -4.760742, 'gy': 7.385254, 'gz': -0.061035}"
11.020446,"{'ax': -2628, 'ay': 864, 'az': 14696, 'gx': 1139, 'gy': -2136, 'gz': -159}","{'ax': 0.114258, 'ay': -0.061523, 'az': -1.005371, 'gx': -11.53564, 'gy': 12.08496, 'gz': -0.732422}"
11.036639,"{'ax': -2520, 'ay': 1176, 'az': 14592, 'gx': 2091, 'gy': -2906, 'gz': -70}","{'ax': 0.093262, 'ay': -0.082031, 'az': -0.99707, 'gx': -18.49365, 'gy': 17.45605, 'gz': -0.366211}"
11.052869,"{'ax': -2100, 'ay': 1792, 'az': 15052, 'gx': 2492, 'gy': -2969, 'gz': -91}","{'ax': 0.06543, 'ay': -0.121094, 'az': -0.979004, 'gx': -20.26367, 'gy': 16.47949, 'gz': -0.427246}"
11.069088,"{'ax': -1452, 'ay': 2428, 'az': 15216, 'gx': 2013, 'gy': -1905, 'gz': 127}","{'ax': 0.046875, 'ay': -0.15625, 'az': -0.972656, 'gx': -16.54053, 'gy': 7.202148, 'gz': -2.502441}"
11.085317,"{'ax': -1628, 'ay': 2964, 'az': 15056, 'gx': 1555, 'gy': -238, 'gz': 514}","{'ax': 0.05957, 'ay': -0.191406, 'az': -0.979004, 'gx': -13.48877, 'gy': -5.187988, 'gz': -5.92041}"
11.101568,"{'ax': -2312, 'ay': 3420, 'az': 15352, 'gx': 1837, 'gy': 488, 'gz': 855}","{'ax': 0.090332, 'ay': -0.214844, 'az': -1.035645, 'gx': -16.60156, 'gy': -8.666992, 'gz': -8.483887}"
11.117809,"{'ax': -2656, 'ay': 3660, 'az': 15864, 'gx': 2355, 'gy': 47, 'gz': 1027}","{'ax': 0.106934, 'ay': -0.234863, 'az': -1.060547, 'gx': -20.32471, 'gy': -4.760742, 'gz': -9.338379}"
11.134048,"{'ax': -2552, 'ay': 3884, 'az': 16604, 'gx': 2581, 'gy': -908, 'gz': 1428}","{'ax': 0.122559, 'ay': -0.244141, 'az': -1.087402, 'gx': -21.97266, 'gy': 3.112793, 'gz': -12.93945}"
11.150247,"{'ax': -2792, 'ay': 3640, 'az': 16708, 'gx': 2688, 'gy': -2154, 'gz': 2009}","{'ax': 0.134766, 'ay': -0.225098, 'az': -1.11084, 'gx': -23.68164, 'gy': 13.48877, 'gz': -16.96777}"
11.16641,"{'ax': -3216, 'ay': 3600, 'az': 16720, 'gx': 2876, 'gy': -3639, 'gz': 2448}","{'ax': 0.14502, 'ay': -0.222656, 'az': -1.09082, 'gx': -25.02441, 'gy': 24.41406, 'gz': -19.22607}"
11.182648,"{'ax': -3496, 'ay': 3496, 'az': 16300, 'gx': 3068, 'gy': -4550, 'gz': 2316}","{'ax': 0.125977, 'ay': -0.219238, 'az': -1.057129, 'gx': -25.75684, 'gy': 30.45654, 'gz': -17.15088}"
11.198821,"{'ax': -2668, 'ay': 3484, 'az': 16020, 'gx': 2841, 'gy': -4406, 'gz': 1657}","{'ax': 0.055664, 'ay': -0.217285, 'az': -1.024414, 'gx': -23.80371, 'gy': 27.16064, 'gz': -12.26807}"
11.215023,"{'ax': -740, 'ay': 3712, 'az': 16020, 'gx': 2641, 'gy': -3626, 'gz': 1451}","{'ax': -0.015625, 'ay': -0.23291, 'az': -1.034668, 'gx': -22.09473, 'gy': 21.54541, 'gz': -11.84082}"
11.231255,"{'ax': 944, 'ay': 3700, 'az': 16324, 'gx': 2625, 'gy': -3206, 'gz': 2184}","{'ax': -0.065918, 'ay': -0.224609, 'az': -1.050781, 'gx': -22.46094, 'gy': 18.98193, 'gz': -19.40918}"
11.247435,"{'ax': 1472, 'ay': 3208, 'az': 16652, 'gx': 2535, 'gy': -3066, 'gz': 3678}","{'ax': -0.087891, 'ay': -0.188477, 'az': -1.069824, 'gx': -22.52197, 'gy': 18.73779, 'gz': -31.00586}"
11.263607,"{'ax': 1108, 'ay': 2136, 'az': 16992, 'gx': 2320, 'gy': -3433, 'gz': 5083}","{'ax': -0.076172, 'ay': -0.118652, 'az': -1.087402, 'gx': -21.3623, 'gy': 21.97266, 'gz': -40.77148}"
11.279844,"{'ax': 452, 'ay': 788, 'az': 17260, 'gx': 1981, 'gy': -3857, 'gz': 5925}","{'ax': -0.053223, 'ay': -0.041016, 'az': -1.084473, 'gx': -18.9209, 'gy': 25.81787, 'gz': -46.99707}"
11.296054,"{'ax': -96, 'ay': -1000, 'az': 16356, 'gx': 2032, 'gy': -4498, 'gz': 6577}","{'ax': -0.027344, 'ay': 0.079102, 'az': -1.073242, 'gx': -21.1792, 'gy': 30.15137, 'gz': -51.57471}"
11.312295,"{'ax': -1412, 'ay': -3420, 'az': 15512, 'gx': 3132, 'gy': -4909, 'gz': 6511}","{'ax': -0.012207, 'ay': 0.223633, 'az': -1.077637, 'gx': -30.45654, 'gy': 33.08105, 'gz': -48.88916}"
11.328532,"{'ax': -2388, 'ay': -4960, 'az': 15144, 'gx': 4613, 'gy': -4390, 'gz': 5275}","{'ax': 0.013184, 'ay': 0.307129, 'az': -1.037109, 'gx': -40.40527, 'gy': 26.7334, 'gz': -37.53662}"
11.344732,"{'ax': -2924, 'ay': -5596, 'az': 15152, 'gx': 5410, 'gy': -2046, 'gz': 3380}","{'ax': 0.013672, 'ay': 0.344238, 'az': -1.02002, 'gx': -45.04395, 'gy': 6.408691, 'gz': -22.09473}"
11.360982,"{'ax': -3040, 'ay': -5332, 'az': 16416, 'gx': 5892, 'gy': 616, 'gz': 1102}","{'ax': 0.014648, 'ay': 0.316895, 'az': -1.099121, 'gx': -47.85156, 'gy': -12.45117, 'gz': -5.187988}"
11.377199,"{'ax': -2288, 'ay': -4172, 'az': 18020, 'gx': 6308, 'gy': 1818, 'gz': -524}","{'ax': 0.017578, 'ay': 0.239746, 'az': -1.179688, 'gx': -49.74365, 'gy': -19.9585, 'gz': 6.225586}"
11.393372,"{'ax': -1700, 'ay': -2964, 'az': 19368, 'gx': 6399, 'gy': 2112, 'gz': -1269}","{'ax': 0.010254, 'ay': 0.17041, 'az': -1.241211, 'gx': -49.62158, 'gy': -21.60645, 'gz': 10.98633}"
11.409538,"{'ax': -1688, 'ay': -2072, 'az': 20900, 'gx': 6167, 'gy': 1363, 'gz': -1429}","{'ax': 0.036133, 'ay': 0.121582, 'az': -1.318359, 'gx': -47.79053, 'gy': -13.61084, 'gz': 11.47461}"
11.425761,"{'ax': -1656, 'ay': -1216, 'az': 21624, 'gx': 5965, 'gy': -1710, 'gz': -934}","{'ax': 0.063477, 'ay': 0.074219, 'az': -1.367676, 'gx': -46.93604, 'gy': 12.63428, 'gz': 7.141113}"
11.441962,"{'ax': -2096, 'ay': -900, 'az': 20892, 'gx': 5807, 'gy': -5173, 'gz': -190}","{'ax': 0.080078, 'ay': 0.052246, 'az': -1.306641, 'gx': -45.22705, 'gy': 37.35352, 'gz': 2.380371}"
11.458176,"{'ax': -3560, 'ay': -252, 'az': 18824, 'gx': 5227, 'gy': -6365, 'gz': -1098}","{'ax': 0.188477, 'ay': -0.013672, 'az': -1.148926, 'gx': -39.61182, 'gy': 41.25977, 'gz': 9.155273}"
11.474412,"{'ax': -5168, 'ay': -36, 'az': 18720, 'gx': 3530, 'gy': -5262, 'gz': -1783}","{'ax': 0.193359, 'ay': -0.001953, 'az': -1.084473, 'gx': -23.92578, 'gy': 32.77588, 'gz': 15.50293}"
11.490664,"{'ax': -6472, 'ay': 1132, 'az': 17544, 'gx': 1281, 'gy': -3544, 'gz': -3550}","{'ax': 0.242188, 'ay': -0.08252, 'az': -1.050293, 'gx': -6.958008, 'gy': 19.47021, 'gz': 28.44238}"
11.506843,"{'ax': -6724, 'ay': 2164, 'az': 17068, 'gx': -365, 'gy': -2987, 'gz': -5357}","{'ax': 0.26416, 'ay': -0.150879, 'az': -1.063477, 'gx': 5.187988, 'gy': 17.63916, 'gz': 40.64941}"
11.523055,"{'ax': -6716, 'ay': 3864, 'az': 16536, 'gx': -1055, 'gy': -4166, 'gz': -7138}","{'ax': 0.249512, 'ay': -0.257324, 'az': -1.074707, 'gx': 9.887695, 'gy': 29.84619, 'gz': 54.50439}"
11.539254,"{'ax': -5168, 'ay': 5944, 'az': 15820, 'gx': -1159, 'gy': -7162, 'gz': -8966}","{'ax': 0.155762, 'ay': -0.374512, 'az': -1.035156, 'gx': 11.23047, 'gy': 52.49023, 'gz': 68.72559}"
11.555445,"{'ax': -2048, 'ay': 8224, 'az': 13808, 'gx': -1025, 'gy': -9539, 'gz': -9994}","{'ax': 0.037598, 'ay': -0.51416, 'az': -0.979492, 'gx': 10.37598, 'gy': 70.92285, 'gz': 74.76807}"
11.571607,"{'ax': 1284, 'ay': 10068, 'az': 13768, 'gx': -1132, 'gy': -11632, 'gz': -9221}","{'ax': -0.09668, 'ay': -0.619141, 'az': -0.856445, 'gx': 12.3291, 'gy': 82.33643, 'gz': 67.19971}"
11.587845,"{'ax': 3440, 'ay': 11208, 'az': 12392, 'gx': -2296, 'gy': -11149, 'gz': -7597}","{'ax': -0.177734, 'ay': -0.678711, 'az': -0.746094, 'gx': 21.30127, 'gy': 77.63672, 'gz': 53.10059}"
11.604021,"{'ax': 4124, 'ay': 11880, 'az': 9884, 'gx': -3758, 'gy': -8438, 'gz': -5726}","{'ax': -0.211426, 'ay': -0.732422, 'az': -0.588867, 'gx': 31.37207, 'gy': 53.52783, 'gz': 37.96387}"
11.620226,"{'ax': 4144, 'ay': 12236, 'az': 7748, 'gx': -4628, 'gy': -4149, 'gz': -4398}","{'ax': -0.239746, 'ay': -0.75, 'az': -0.516113, 'gx': 35.82764, 'gy': 19.22607, 'gz': 27.64893}"
11.636418,"{'ax': 4384, 'ay': 12200, 'az': 6956, 'gx': -4262, 'gy': 405, 'gz': -3700}","{'ax': -0.266602, 'ay': -0.756836, 'az': -0.538086, 'gx': 31.18896, 'gy': -12.87842, 'gz': 22.46094}"
11.652601,"{'ax': 5628, 'ay': 12692, 'az': 7612, 'gx': -2945, 'gy': 1662, 'gz': -2034}","{'ax': -0.263672, 'ay': -0.77002, 'az': -0.598145, 'gx': 19.59229, 'gy': -17.7002, 'gz': 8.239746}"
11.668802,"{'ax': 5548, 'ay': 11612, 'az': 6692, 'gx': -1081, 'gy': 1898, 'gz': 490}","{'ax': -0.254883, 'ay': -0.709961, 'az': -0.560059, 'gx': 3.662109, 'gy': -21.11816, 'gz': -9.94873}"
11.685023,"{'ax': 4428, 'ay': 10824, 'az': 7280, 'gx': 602, 'gy': 3360, 'gz': 2584}","{'ax': -0.211914, 'ay': -0.662109, 'az': -0.562988, 'gx': -8.300781, 'gy': -33.20313, 'gz': -24.71924}"
11.701246,"{'ax': 3676, 'ay': 10132, 'az': 9224, 'gx': 971, 'gy': 5191, 'gz': 4222}","{'ax': -0.169922, 'ay': -0.616699, 'az': -0.640625, 'gx': -10.55908, 'gy': -46.20361, 'gz': -37.17041}"
11.717426,"{'ax': 2524, 'ay': 9316, 'az': 10780, 'gx': 491, 'gy': 6496, 'gz': 5845}","{'ax': -0.125, 'ay': -0.562988, 'az': -0.700684, 'gx': -7.019043, 'gy': -55.78613, 'gz': -49.86572}"
11.733608,"{'ax': 1128, 'ay': 8308, 'az': 11728, 'gx': -330, 'gy': 7595, 'gz': 6823}","{'ax': -0.064941, 'ay': -0.504883, 'az': -0.743652, 'gx': -0.183105, 'gy': -63.47656, 'gz': -57.12891}"
11.749824,"{'ax': 112, 'ay': 7396, 'az': 11576, 'gx': -1371, 'gy': 8352, 'gz': 7626}","{'ax': -0.016113, 'ay': -0.44043, 'az': -0.73877, 'gx': 6.225586, 'gy': -68.90869, 'gz': -63.29346}"
11.766015,"{'ax': -1348, 'ay': 5596, 'az': 10328, 'gx': -882, 'gy': 8815, 'gz': 8083}","{'ax': 0.062012, 'ay': -0.330078, 'az': -0.795898, 'gx': -0.793457, 'gy': -71.83838, 'gz': -66.22314}"
11.782236,"{'ax': -3676, 'ay': 4308, 'az': 10044, 'gx': 1533, 'gy': 8449, 'gz': 7612}","{'ax': 0.117188, 'ay': -0.258789, 'az': -0.81543, 'gx': -19.71436, 'gy': -68.42041, 'gz': -59.14307}"
11.79843,"{'ax': -4112, 'ay': 3824, 'az': 11140, 'gx': 3793, 'gy': 8114, 'gz': 6185}","{'ax': 0.12793, 'ay': -0.23584, 'az': -0.858398, 'gx': -35.40039, 'gy': -66.34521, 'gz': -46.875}"
11.814601,"{'ax': -3068, 'ay': 3880, 'az': 12508, 'gx': 5508, 'gy': 7966, 'gz': 5339}","{'ax': 0.101074, 'ay': -0.236328, 'az': -0.922363, 'gx': -47.60742, 'gy': -66.22314, 'gz': -40.71045}"
11.830791,"{'ax': -2412, 'ay': 4052, 'az': 14540, 'gx': 6626, 'gy': 8401, 'gz': 5134}","{'ax': 0.078613, 'ay': -0.248535, 'az': -1.018555, 'gx': -55.05371, 'gy': -71.04492, 'gz': -39.18457}"
11.846996,"{'ax': -2976, 'ay': 4136, 'az': 17272, 'gx': 6988, 'gy': 9553, 'gz': 5088}","{'ax': 0.091309, 'ay': -0.24707, 'az': -1.146484, 'gx': -57.06787, 'gy': -78.91846, 'gz': -38.33008}"
11.863185,"{'ax': -2984, 'ay': 3880, 'az': 21036, 'gx': 6584, 'gy': 9950, 'gz': 4550}","{'ax': 0.056152, 'ay': -0.236328, 'az': -1.303223, 'gx': -51.75781, 'gy': -79.95605, 'gz': -34.24072}"
11.879417,"{'ax': -2796, 'ay': 4272, 'az': 24856, 'gx': 4663, 'gy': 7889, 'gz': 4227}","{'ax': 0.084473, 'ay': -0.260742, 'az': -1.466309, 'gx': -35.70557, 'gy': -60.11963, 'gz': -33.69141}"
11.895591,"{'ax': -2192, 'ay': 3996, 'az': 25476, 'gx': 2283, 'gy': 3978, 'gz': 4662}","{'ax': 0.061035, 'ay': -0.236816, 'az': -1.498535, 'gx': -17.7002, 'gy': -30.82275, 'gz': -38.33008}"
11.911797,"{'ax': -1844, 'ay': 3292, 'az': 23976, 'gx': 335, 'gy': 1490, 'gz': 5303}","{'ax': 0.054688, 'ay': -0.196777, 'az': -1.442383, 'gx': -4.516602, 'gy': -14.77051, 'gz': -43.76221}"
11.928023,"{'ax': -1848, 'ay': 2548, 'az': 22996, 'gx': -856, 'gy': -89, 'gz': 5873}","{'ax': 0.066406, 'ay': -0.143066, 'az': -1.413574, 'gx': 4.02832, 'gy': -1.281738, 'gz': -48.58398}"
11.944243,"{'ax': -2728, 'ay': 1584, 'az': 21536, 'gx': -1590, 'gy': -1112, 'gz': 5906}","{'ax': 0.074219, 'ay': -0.09082, 'az': -1.348633, 'gx': 9.216309, 'gy': 3.78418, 'gz': -48.33984}"
11.960409,"{'ax': -2920, 'ay': 1004, 'az': 21400, 'gx': -2319, 'gy': -1506, 'gz': 5565}","{'ax': 0.068359, 'ay': -0.054688, 'az': -1.309082, 'gx': 15.38086, 'gy': 6.469727, 'gz': -45.41016}"
11.976655,"{'ax': -3080, 'ay': 520, 'az': 21608, 'gx': -3690, 'gy': -1096, 'gz': 4818}","{'ax': 0.080566, 'ay': -0.027344, 'az': -1.30957, 'gx': 26.79443, 'gy': 3.173828, 'gz': -40.22217}"
11.99289,"{'ax': -3292, 'ay': -144, 'az': 21348, 'gx': -5194, 'gy': -913, 'gz': 4202}","{'ax': 0.102051, 'ay': 0.019043, 'az': -1.29248, 'gx': 38.33008, 'gy': 2.197266, 'gz': -36.31592}"
12.009088,"{'ax': -3908, 'ay': -1112, 'az': 19960, 'gx': -6040, 'gy': -1087, 'gz': 3500}","{'ax': 0.12793, 'ay': 0.07959, 'az': -1.256836, 'gx': 43.51807, 'gy': 3.90625, 'gz': -31.55518}"
12.025322,"{'ax': -4388, 'ay': -2016, 'az': 18560, 'gx': -5726, 'gy': -1450, 'gz': 2729}","{'ax': 0.166016, 'ay': 0.128418, 'az': -1.231445, 'gx': 39.85596, 'gy': 7.019043, 'gz': -25.26855}"
12.041555,"{'ax': -5092, 'ay': -2996, 'az': 18448, 'gx': -4864, 'gy': -2454, 'gz': 1886}","{'ax': 0.185059, 'ay': 0.187012, 'az': -1.214355, 'gx': 34.05762, 'gy': 14.95361, 'gz': -17.57813}"
12.057741,"{'ax': -5516, 'ay': -3504, 'az': 17860, 'gx': -4180, 'gy': -3255, 'gz': 520}","{'ax': 0.195801, 'ay': 0.208496, 'az': -1.186523, 'gx': 29.47998, 'gy': 20.44678, 'gz': -6.103516}"
12.073936,"{'ax': -5156, 'ay': -3316, 'az': 17480, 'gx': -3401, 'gy': -3615, 'gz': -887}","{'ax': 0.186035, 'ay': 0.195313, 'az': -1.160645, 'gx': 24.04785, 'gy': 22.46094, 'gz': 4.638672}"
12.090099,"{'ax': -4544, 'ay': -2796, 'az': 17448, 'gx': -3022, 'gy': -3469, 'gz': -2174}","{'ax': 0.143555, 'ay': 0.162598, 'az': -1.125488, 'gx': 23.31543, 'gy': 19.9585, 'gz': 14.70947}"
12.106277,"{'ax': -3800, 'ay': -2056, 'az': 17768, 'gx': -3483, 'gy': -2569, 'gz': -3202}","{'ax': 0.125, 'ay': 0.125, 'az': -1.112305, 'gx': 27.52686, 'gy': 13.61084, 'gz': 21.24023}"
12.12251,"{'ax': -3136, 'ay': -1788, 'az': 17068, 'gx': -4045, 'gy': -1869, 'gz': -3877}","{'ax': 0.100586, 'ay': 0.106445, 'az': -1.100098, 'gx': 30.76172, 'gy': 7.568359, 'gz': 26.00098}"
12.138689,"{'ax': -3036, 'ay': -1632, 'az': 16108, 'gx': -3657, 'gy': -1366, 'gz': -4203}","{'ax': 0.111328, 'ay': 0.099609, 'az': -1.102051, 'gx': 27.09961, 'gy': 4.699707, 'gz': 28.74756}"
12.15489,"{'ax': -3808, 'ay': -2000, 'az': 15376, 'gx': -2297, 'gy': -1458, 'gz': -4708}","{'ax': 0.147949, 'ay': 0.119629, 'az': -1.088867, 'gx': 16.35742, 'gy': 6.103516, 'gz': 33.08105}"
12.171124,"{'ax': -4408, 'ay': -1760, 'az': 15808, 'gx': -848, 'gy': -2388, 'gz': -4887}","{'ax': 0.201172, 'ay': 0.103516, 'az': -1.097656, 'gx': 5.432129, 'gy': 15.68604, 'gz': 34.97314}"
12.18735,"{'ax': -5732, 'ay': -1752, 'az': 16448, 'gx': -157, 'gy': -4745, 'gz': -5413}","{'ax': 0.235352, 'ay': 0.105469, 'az': -1.065918, 'gx': 2.380371, 'gy': 32.77588, 'gz': 40.95459}"
12.203591,"{'ax': -6744, 'ay': -1396, 'az': 16188, 'gx': -531, 'gy': -6987, 'gz': -6854}","{'ax': 0.269043, 'ay': 0.080566, 'az': -1.019531, 'gx': 6.713867, 'gy': 49.62158, 'gz': 52.91748}"
12.219826,"{'ax': -6616, 'ay': -668, 'az': 14620, 'gx': -1218, 'gy': -7300, 'gz': -8981}","{'ax': 0.22998, 'ay': 0.028809, 'az': -0.934082, 'gx': 12.57324, 'gy': 47.97363, 'gz': 69.2749}"
12.236051,"{'ax': -5132, 'ay': 1208, 'az': 14712, 'gx': -2038, 'gy': -5835, 'gz': -11127}","{'ax': 0.153809, 'ay': -0.080566, 'az': -0.927246, 'gx': 20.38574, 'gy': 35.70557, 'gz': 85.08301}"
12.252297,"{'ax': -3008, 'ay': 3144, 'az': 15548, 'gx': -2991, 'gy': -4492, 'gz': -12515}","{'ax': 0.079102, 'ay': -0.194336, 'az': -0.981934, 'gx': 27.70996, 'gy': 27.03857, 'gz': 92.95654}"
12.268499,"{'ax': -1308, 'ay': 4916, 'az': 16616, 'gx': -3657, 'gy': -6015, 'gz': -12611}","{'ax': 0.037109, 'ay': -0.305664, 'az': -1.082031, 'gx': 31.49414, 'gy': 45.71533, 'gz': 91.79688}"
12.284729,"{'ax': 948, 'ay': 6632, 'az': 15268, 'gx': -3612, 'gy': -8642, 'gz': -11495}","{'ax': -0.056641, 'ay': -0.401855, 'az': -1.001953, 'gx': 30.57861, 'gy': 62.62207, 'gz': 82.76367}"
12.311094,"{'ax': 3324, 'ay': 8076, 'az': 12088, 'gx': -3122, 'gy': -8880, 'gz': -8588}","{'ax': -0.155762, 'ay': -0.48877, 'az': -0.805176, 'gx': 24.84131, 'gy': 58.83789, 'gz': 59.99756}"
12.327339,"{'ax': 3728, 'ay': 8200, 'az': 10104, 'gx': -2276, 'gy': -5933, 'gz': -6201}","{'ax': -0.142578, 'ay': -0.506836, 'az': -0.729492, 'gx': 16.6626, 'gy': 34.48486, 'gz': 41.07666}"
12.343503,"{'ax': 2076, 'ay': 8368, 'az': 10276, 'gx': -1076, 'gy': -2495, 'gz': -3719}","{'ax': -0.076172, 'ay': -0.508301, 'az': -0.756348, 'gx': 6.591797, 'gy': 10.80322, 'gz': 23.25439}"
12.359699,"{'ax': -532, 'ay': 7920, 'az': 12660, 'gx': -205, 'gy': -1636, 'gz': -2694}","{'ax': -0.003906, 'ay': -0.491699, 'az': -0.880859, 'gx': 0.488281, 'gy': 8.178711, 'gz': 18.43262}"
12.37595,"{'ax': -1744, 'ay': 8424, 'az': 13552, 'gx': 478, 'gy': -3184, 'gz': -3340}","{'ax': -0.003418, 'ay': -0.526367, 'az': -0.925781, 'gx': -4.516602, 'gy': 21.3623, 'gz': 24.96338}"
12.392184,"{'ax': -312, 'ay': 9100, 'az': 13916, 'gx': 939, 'gy': -4569, 'gz': -4213}","{'ax': -0.07373, 'ay': -0.562012, 'az': -0.931152, 'gx': -7.324219, 'gy': 29.72412, 'gz': 31.31104}"
12.408399,"{'ax': 2384, 'ay': 10028, 'az': 14532, 'gx': 1111, 'gy': -4467, 'gz': -3851}","{'ax': -0.155273, 'ay': -0.618164, 'az': -0.943359, 'gx': -7.751465, 'gy': 27.28271, 'gz': 26.36719}"
12.424619,"{'ax': 4392, 'ay': 10492, 'az': 15484, 'gx': 380, 'gy': -3498, 'gz': -2154}","{'ax': -0.224609, 'ay': -0.647461, 'az': -0.938477, 'gx': -2.258301, 'gy': 19.71436, 'gz': 11.47461}"
12.440881,"{'ax': 5124, 'ay': 10224, 'az': 14924, 'gx': -886, 'gy': -2009, 'gz': 450}","{'ax': -0.22998, 'ay': -0.615234, 'az': -0.895508, 'gx': 6.408691, 'gy': 7.324219, 'gz': -10.25391}"
