ax,ay,az,gx,gy,gz,time
1083,535,-107,4568,432,15020,13.009456
1034,773,-3,4384,440,15780,13.022332
959,822,-6,4344,412,15924,13.025023
893,827,-8,4272,384,16092,13.027712
272,669,-33,4120,472,16560,13.040594
159,573,-53,4052,460,16716,13.043284
-324,342,-102,3732,384,16540,13.05615
-380,330,-134,3748,352,16332,13.058864
-482,183,-167,3728,268,16440,13.061571
-664,-110,-357,3796,364,15976,13.074489
-686,-154,-383,3856,380,15792,13.077209
-680,-87,-496,4072,364,15404,13.090144
-648,-67,-451,4160,328,15404,13.092877
-611,-23,-478,4216,384,15288,13.095597
-416,73,-492,4176,300,15180,13.108576
-318,12,-491,4140,360,15188,13.111279
72,-71,-539,4256,296,15004,13.124188
127,-54,-508,4264,320,15052,13.1269
168,-11,-529,4284,356,14924,13.129605
411,100,-539,4304,396,15216,13.142554
445,86,-500,4320,352,15156,13.145243
555,195,-440,4236,436,15540,13.158144
532,179,-437,4272,364,15584,13.160835
574,199,-420,4200,456,15548,13.16353
512,10,-449,4044,420,16044,13.176453
482,-81,-474,3932,460,16024,13.17914
405,-228,-542,4044,584,16072,13.192084
365,-237,-534,4016,540,16124,13.194793
377,-272,-574,4044,516,16076,13.197499
339,-356,-581,4108,536,15872,13.210442
357,-398,-577,4064,536,15952,13.213148
364,-592,-606,4164,712,15992,13.226062
373,-646,-614,4292,720,15956,13.228773
357,-713,-583,4308,712,15928,13.23148
313,-828,-469,4448,784,16048,13.244416
318,-798,-460,4460,712,16004,13.24712
320,-804,-362,4452,652,15868,13.260053
290,-816,-331,4428,664,15936,13.26276
300,-796,-304,4488,620,15904,13.265463
120,-658,-174,4432,680,15848,13.278353
138,-625,-139,4420,600,15728,13.281061
5,-375,-115,4100,548,15580,13.293958
15,-327,-133,4044,500,15820,13.296664
-6,-341,-110,4012,452,15556,13.299368
134,-399,-204,3972,480,15532,13.312294
173,-480,-181,4028,476,15552,13.314998
304,-467,-213,4112,404,15348,13.327906
313,-455,-193,4120,388,15292,13.330611
345,-352,-224,4132,344,15356,13.333315
317,-153,-257,3844,384,15348,13.346236
348,-106,-270,3896,344,15416,13.348946
400,-203,-387,3728,304,15488,13.361882
436,-243,-415,3780,336,15488,13.364588
463,-345,-470,3788,360,15564,13.367293
529,-632,-453,4092,456,15528,13.380211
498,-625,-475,4080,512,15476,13.382916
451,-451,-361,4140,464,15428,13.395794
429,-334,-374,4176,492,15388,13.398502
363,-96,-327,4016,380,15636,13.411425
311,-109,-304,3908,444,15720,13.414131
311,-131,-320,3896,392,15712,13.416838
311,-286,-395,3780,560,15904,13.429774
357,-279,-410,3760,488,15784,13.43248
356,-546,-469,3880,528,16056,13.445382
355,-498,-465,3916,540,15944,13.448086
339,-641,-452,3952,556,16052,13.450793
154,-596,-402,4164,604,15952,13.463679
117,-532,-374,4180,612,15964,13.466383
-1,-326,-296,4056,556,15808,13.479307
19,-321,-287,3988,500,15884,13.482027
33,-270,-304,3896,420,15836,13.484732
81,-438,-301,3816,512,15768,13.497622
61,-419,-314,3744,468,15604,13.500329
314,-573,-381,3640,436,15440,13.51323
354,-629,-446,3560,396,15452,13.515939
411,-606,-488,3616,332,15380,13.518647
515,-648,-567,3736,392,15784,13.531558
508,-628,-612,3804,408,15732,13.534262
408,-643,-602,4040,616,15892,13.547152
387,-610,-618,4100,588,16052,13.549865
344,-619,-571,4104,580,16008,13.552571
59,-620,-466,4220,668,15972,13.565492
72,-618,-462,4236,592,16084,13.5682
-111,-415,-379,4108,632,15732,13.581128
-77,-418,-306,4172,576,15820,13.583859
-95,-414,-306,4096,500,15932,13.586579
78,-270,-251,3940,408,15444,13.599529
149,-305,-262,3884,392,15468,13.602236
390,-255,-293,3608,272,15516,13.615156
418,-231,-322,3624,216,15544,13.617867
486,-266,-375,3572,312,15580,13.620574
645,-250,-438,3692,452,15660,13.633499
625,-212,-437,3700,420,15548,13.636206
517,-311,-548,3644,380,16028,13.649118
435,-268,-560,3644,496,16092,13.651824
67,-345,-598,3916,588,16224,13.664775
-18,-387,-660,3896,660,16284,13.66748
-99,-417,-632,4016,692,16216,13.670203
-304,-449,-483,4024,648,16088,13.683094
-333,-481,-497,4048,576,15944,13.685818
-231,-469,-468,3876,508,15524,13.698756
-138,-465,-447,3796,436,15420,13.70148
-130,-478,-502,3772,440,15280,13.704203
194,-359,-507,3732,564,15268,13.717124
216,-363,-527,3692,484,15112,13.719832
495,-221,-612,3708,448,15192,13.732734
540,-221,-629,3684,516,15304,13.735439
562,-233,-662,3740,516,15284,13.738145
605,-227,-688,3916,708,15676,13.75107
577,-277,-692,3936,708,15748,13.753784
421,-353,-603,4196,936,15932,13.766691
404,-357,-545,4280,940,15892,13.769398
355,-435,-542,4284,928,15884,13.772103
231,-337,-371,4308,728,15956,13.785029
177,-330,-330,4248,760,15756,13.787735
87,-147,-216,3920,552,15812,13.800676
115,-145,-204,3784,532,15788,13.803383
68,-35,-317,3512,492,15648,13.816299
61,-42,-308,3524,476,15728,13.819006
63,-26,-381,3516,480,15700,13.821712
117,108,-494,3468,448,15452,13.834665
149,140,-529,3500,472,15496,13.837352
290,197,-634,3564,408,15696,13.850237
224,204,-624,3608,424,15600,13.852918
265,164,-657,3552,532,15668,13.855608
52,351,-653,3772,740,15892,13.868474
38,394,-671,3776,744,15940,13.871164
-265,606,-562,3952,644,16292,13.884089
-307,551,-514,3988,712,16296,13.886796
-404,597,-483,3968,676,16288,13.889502
-537,307,-301,3908,708,16164,13.902445
-550,229,-335,3896,808,16140,13.905151
-474,-25,-218,3892,676,15604,13.918066
-399,-76,-209,3892,672,15400,13.920793
-318,-40,-187,3844,652,15224,13.923523
119,98,-158,3672,404,14840,13.93642
229,165,-139,3516,372,14812,13.939111
670,484,-228,3356,344,15048,13.951992
768,531,-261,3320,348,15088,13.954682
832,565,-291,3320,300,15180,13.957368
985,721,-381,3356,328,15976,13.970272
961,764,-360,3460,368,16048,13.972961
361,1409,-376,3660,616,16672,13.98587
205,1534,-317,3620,716,16704,13.98856
84,1711,-352,3604,780,16708,13.991251
-473,2024,-290,3592,620,17448,14.004125
-611,1917,-269,3536,628,17588,14.006832
-1188,1310,-222,3400,800,17360,14.019721
-1304,1156,-169,3400,820,17304,14.022428
-1362,1006,-208,3420,788,17108,14.025134
-1434,545,-236,3348,768,15976,14.038066
-1392,437,-193,3388,680,15736,14.040773
-787,222,-152,3304,416,14808,14.053668
-654,214,-173,3360,360,14660,14.056374
215,204,-129,3156,352,14576,14.069328
396,265,-164,3124,304,14616,14.072001
547,250,-160,3108,308,14764,14.074688
845,205,-194,3096,500,15360,14.087574
856,188,-191,3148,468,15488,14.090261
752,153,-139,3252,484,16076,14.10318
761,175,-129,3208,536,16044,14.105876
707,78,-97,3220,524,16068,14.108563
492,-43,-32,3056,512,16272,14.121454
446,-59,-16,2928,480,16304,14.124156
291,-179,-120,2632,336,16344,14.137034
256,-256,-169,2672,400,16244,14.139738
214,-235,-193,2648,312,16224,14.142443
169,-485,-354,2784,440,16060,14.155393
188,-438,-399,2776,408,16000,14.1581
248,-451,-336,2932,364,15872,14.170996
247,-513,-355,3004,352,15808,14.1737
218,-523,-350,3088,352,15872,14.176408
224,-324,-283,3108,288,15756,14.189328
244,-292,-321,3076,236,15700,14.192034
337,-209,-262,2860,228,15972,14.204952
344,-221,-256,2808,228,15932,14.207656
360,-267,-316,2748,264,15976,14.210363
408,-536,-332,2712,432,16048,14.223303
438,-568,-365,2732,412,16024,14.225994
374,-844,-443,2652,428,16012,14.238898
391,-858,-453,2696,344,15964,14.241605
400,-831,-495,2724,288,15952,14.244313
360,-700,-636,2820,404,15812,14.257229
394,-645,-592,2856,388,15836,14.259934
473,-541,-707,3128,480,15840,14.272891
473,-547,-656,3156,544,15884,14.275594
470,-567,-656,3140,632,15968,14.2783
458,-533,-572,3300,600,15964,14.29122
459,-574,-563,3316,676,15920,14.293918
440,-382,-441,3144,512,15936,14.306824
466,-329,-452,3200,576,15972,14.309537
440,-334,-426,3208,520,16008,14.312242
464,-429,-406,3032,524,15964,14.325161
482,-454,-387,3004,488,16048,14.327875
387,-607,-393,2908,640,16160,14.34081
300,-614,-383,2952,592,16032,14.343527
154,-575,-363,2872,508,15932,14.356441
126,-612,-375,2860,548,15900,14.359148
69,-544,-395,2892,568,15920,14.361863
88,-518,-375,2932,648,15856,14.374793
153,-507,-364,2948,628,15580,14.377499
283,-449,-348,2924,424,15744,14.390398
354,-403,-332,2952,464,15760,14.393103
402,-408,-311,3012,456,15636,14.395807
572,-373,-320,2692,428,15812,14.408695
590,-337,-335,2628,392,15840,14.411404
526,-519,-477,2416,420,16080,14.424323
462,-527,-513,2480,540,16056,14.427026
478,-579,-522,2520,504,16188,14.429732
309,-621,-651,2684,436,15956,14.442676
284,-642,-659,2712,524,16024,14.445384
120,-722,-676,2972,620,16060,14.458263
52,-665,-663,3008,592,15916,14.460966
54,-573,-639,3120,668,15920,14.46367
-133,-54,-544,3300,544,15804,14.476576
-175,143,-481,3228,440,15980,14.479295
-304,781,-397,2888,312,16340,14.492204
-358,736,-405,2736,296,16488,14.494911
-415,808,-373,2692,328,16544,14.497615
-582,314,-593,2228,336,16692,14.510554
-603,165,-613,2220,412,16640,14.51326
-582,-459,-876,2360,384,16172,14.526165
-585,-506,-888,2484,452,15992,14.528898
-358,-605,-925,3012,440,15428,14.541819
-325,-564,-971,3068,484,15512,14.544552
-291,-519,-933,3224,516,15496,14.547274
23,-409,-706,3512,656,15460,14.560207
54,-428,-628,3620,680,15496,14.562914
211,-330,-336,3484,700,15708,14.575814
230,-296,-284,3468,720,15820,14.578527
247,-359,-270,3376,648,15896,14.581233
177,-230,-168,3012,416,16136,14.594148
123,-190,-129,2900,460,16240,14.596864
-130,-15,-203,2696,316,16532,14.609763
-199,3,-215,2660,216,16600,14.612483
-322,-7,-225,2632,140,16728,14.615189
-603,71,-362,2404,320,16300,14.62811
-637,62,-450,2440,344,16296,14.630815
-724,-88,-618,2524,228,16176,14.643729
-719,-99,-633,2556,252,16060,14.646448
-677,-144,-626,2560,268,15864,14.64917
-403,-107,-713,2764,300,15708,14.662086
-329,-165,-666,2832,400,15528,14.664807
-10,-297,-618,2972,388,15736,14.677767
54,-313,-602,2988,448,15796,14.68049
86,-351,-565,2984,496,15668,14.683193
231,-461,-401,3140,464,15708,14.696067
227,-460,-357,3132,388,15936,14.698773
290,-454,-256,2912,320,16048,14.711705
323,-467,-238,2816,264,16052,14.714416
322,-460,-207,2748,240,16004,14.71712
291,-283,-308,2400,60,15984,14.730042
290,-189,-300,2304,96,15856,14.732749
86,346,-487,2316,-20,15984,14.745647
42,448,-514,2320,-4,16084,14.74835
-59,610,-545,2328,-40,16000,14.751053
-420,915,-629,2312,120,16480,14.764
-487,948,-666,2276,160,16560,14.766703
-766,443,-798,2180,404,16500,14.779603
-798,261,-845,2252,412,16472,14.782307
-841,112,-843,2292,408,16476,14.785
-988,-296,-827,2724,544,16076,14.797882
-1001,-352,-777,2832,532,15916,14.800605
-1001,-322,-598,3092,624,15664,14.813528
-935,-376,-493,3128,640,15528,14.816253
-854,-292,-456,3096,592,15384,14.818975
-482,-129,-255,3012,416,15236,14.831914
-357,-109,-198,2940,272,15236,14.834637
69,-6,-99,2624,108,15208,14.847593
146,10,-143,2528,144,15324,14.8503
231,-20,-108,2516,136,15324,14.852989
375,0,-226,2232,36,15700,14.865901
346,21,-253,2184,116,15700,14.868591
248,67,-466,2076,84,16044,14.881473
211,83,-490,2048,28,15932,14.884162
223,51,-503,2068,56,15976,14.886859
273,-56,-641,2156,-40,16024,14.899804
308,-150,-663,2096,12,16052,14.902534
473,-395,-763,2220,144,15936,14.915445
396,-384,-742,2260,224,15948,14.918151
450,-387,-769,2328,248,15948,14.920865
446,-407,-700,2736,352,16160,14.933739
415,-346,-642,2816,336,16164,14.936445
309,-242,-474,2948,436,16472,14.949368
258,-248,-415,2908,400,16452,14.952072
211,-236,-401,2908,460,16512,14.954784
-84,-160,-231,2684,312,16612,14.967718
-146,-88,-169,2604,324,16576,14.970439
-334,116,-185,2248,124,16360,14.983379
-334,144,-177,2220,40,16348,14.986086
-370,230,-216,2160,52,16300,14.988793
-353,459,-326,1932,-32,16036,15.001712
-370,479,-375,1900,-20,16068,15.004436
-305,748,-529,1980,112,16012,15.017335
-236,794,-528,2076,96,16124,15.020043
-231,767,-566,2072,144,16236,15.022752
-233,550,-530,2472,420,16212,15.035684
-298,537,-494,2616,532,16064,15.038393
-46,526,-267,2852,400,15896,15.051277
26,553,-242,2752,384,15936,15.053981
83,588,-164,2824,240,15952,15.056668
212,423,70,2796,176,16152,15.069609
215,385,128,2672,264,15928,15.072282
272,564,285,2304,256,15712,15.085182
270,604,302,2300,196,15732,15.087863
257,650,290,2204,132,15828,15.090537
195,860,272,1952,12,15856,15.103436
191,866,220,1988,12,15760,15.106106
-14,1142,227,2024,80,16044,15.118999
-94,1180,235,2052,16,15904,15.121686
-185,1248,250,2068,120,16024,15.124377
-583,2053,239,1936,68,16072,15.137304
-644,2287,220,1848,84,16048,15.139995
-1110,3285,137,1724,160,16176,15.152924
-1169,3277,92,1592,216,16368,15.155611
-1179,3239,54,1396,228,16256,15.158298
-1031,3342,-210,1376,64,16776,15.171229
-1026,3181,-201,1492,88,16892,15.173934
-1053,2160,-225,1548,252,16904,15.186813
-1066,2051,-234,1412,212,16840,15.189527
-1058,1926,-228,1580,196,16796,15.192233
-1114,1740,-61,2036,248,16588,15.205161
-1163,1602,4,2016,180,16700,15.207877
-1154,1522,217,2028,96,16056,15.220804
-1133,1502,282,2068,48,16052,15.223491
-1018,1554,505,1604,-44,16096,15.236434
-874,1450,565,1492,-136,15980,15.239137
-926,1408,585,1312,-236,16200,15.241841
-793,966,525,956,-264,16180,15.254767
-788,854,501,864,-288,16184,15.257473
-783,483,343,708,-424,16084,15.270358
-770,379,247,632,-496,16108,15.273063
-726,316,219,484,-568,16064,15.275773
-639,94,-38,612,-420,16004,15.288702
-601,21,-39,600,-488,15940,15.291428
-349,-283,-291,628,-760,15704,15.30433
-303,-256,-306,664,-688,15632,15.307069
-221,-399,-344,752,-604,15680,15.309807
47,-681,-467,1004,-516,15800,15.322732
51,-691,-447,1104,-512,15672,15.325456
231,-1001,-424,1328,-372,15960,15.33836
253,-994,-336,1396,-328,16080,15.341083
221,-1058,-321,1340,-252,16084,15.343807
309,-1124,-151,1520,-280,16252,15.356708
286,-1107,-68,1452,-388,16304,15.359434
301,-1064,-6,1276,-368,16532,15.372355
302,-1079,16,1204,-344,16484,15.375077
230,-1040,71,1132,-388,16508,15.387992
197,-1044,62,1072,-444,16640,15.390698
205,-997,19,992,-476,16516,15.393404
58,-996,-58,768,-508,16520,15.406312
17,-1010,-179,680,-580,16484,15.409033
11,-1316,-385,780,-412,16512,15.421921
37,-1341,-412,908,-420,16476,15.424644
16,-1422,-428,944,-388,16464,15.427365
-44,-1777,-441,1244,-340,16448,15.440286
-8,-1799,-402,1332,-280,16452,15.443025
-178,-1941,-318,1552,-224,16384,15.455961
-182,-2015,-304,1540,-204,16412,15.458701
-257,-2025,-276,1564,-192,16484,15.461443
-477,-1949,-128,1620,-288,16116,15.474352
-478,-1868,-145,1656,-252,16096,15.477089
-464,-1793,-78,1608,-292,15704,15.489992
-453,-1826,-44,1592,-284,15712,15.492733
-96,-1745,-127,1280,-420,15552,15.505683
-6,-1812,-130,1232,-504,15588,15.508426
50,-1867,-148,1256,-464,15632,15.511165
294,-2192,-195,1408,-424,15824,15.524097
347,-2235,-179,1428,-364,15808,15.526821
389,-2375,-227,1520,-352,16232,15.539776
355,-2378,-186,1600,-340,16216,15.542498
98,-2336,-187,1668,-444,16436,15.555442
11,-2305,-207,1708,-352,16356,15.558165
-65,-2273,-152,1668,-424,16400,15.560897
-82,-2309,-131,1636,-376,16068,15.573865
-44,-2346,-135,1640,-440,16092,15.576605
207,-2627,-71,1568,-556,15772,15.589571
229,-2623,-129,1460,-628,15692,15.592293
277,-2684,-143,1524,-552,15884,15.594999
408,-2954,-120,1752,-548,15884,15.60796
443,-2978,-102,1808,-476,15780,15.610684
602,-2957,-111,1744,-528,15844,15.62363
602,-2998,-90,1776,-532,15880,15.626351
620,-2970,-106,1732,-544,15912,15.639294
661,-2949,-129,1648,-528,15908,15.642
648,-2947,-129,1644,-576,15916,15.64472
751,-2834,-146,1636,-672,15880,15.657626
729,-2818,-185,1628,-652,15988,15.660348
932,-2952,-284,1580,-708,16020,15.673306
964,-3041,-328,1508,-612,16064,15.676029
971,-3107,-335,1544,-624,16252,15.678756
1009,-3684,-462,1664,-468,16472,15.691657
956,-3783,-506,1716,-376,16660,15.694381
618,-4199,-725,2052,-116,16868,15.707342
558,-4239,-714,2080,-148,16892,15.710066
220,-4153,-669,2460,-224,16604,15.722959
217,-4099,-664,2500,-280,16488,15.725681
187,-4037,-660,2464,-332,16348,15.728408
131,-3624,-676,2608,-156,16088,15.741329
123,-3597,-675,2628,-356,16096,15.74405
259,-3258,-625,2812,-384,15564,15.756937
286,-3168,-597,2852,-212,15476,15.759656
563,-2487,-534,2824,-128,15360,15.772626
605,-2309,-527,2976,-88,15436,15.775348
622,-2163,-493,3076,-128,15572,15.778069
538,-1698,-413,2968,-244,15988,15.79104
501,-1566,-343,2968,-228,16120,15.793767
291,-1274,-366,2824,-212,16768,15.806751
195,-1267,-355,2812,-156,16800,15.809473
123,-1244,-353,2812,-192,16824,15.812194
-178,-1464,-269,2944,-44,16880,15.825089
-232,-1551,-275,2856,-140,16784,15.827825
-343,-1829,-236,2928,-224,16400,15.840784
-334,-1835,-225,2968,-212,16388,15.843529
-255,-1666,-174,3112,-280,15788,15.856501
-201,-1621,-151,3188,-308,15572,15.859242
-161,-1518,-100,3144,-344,15660,15.86198
162,-1334,-36,2992,-476,15452,15.874901
205,-1288,-37,2880,-440,15600,15.877622
397,-1331,-80,2836,-376,15800,15.890557
445,-1354,-103,2852,-368,15844,15.893278
376,-1868,-78,3028,-304,16336,15.906216
387,-2043,-89,2992,-240,16276,15.90894
341,-2170,-61,3016,-276,16464,15.911659
150,-2656,-95,3136,-300,16260,15.924619
117,-2711,-22,3232,-316,16304,15.927343
-31,-2815,50,3364,-348,16060,15.940263
-60,-2834,88,3328,-424,15928,15.942983
-35,-2834,58,3272,-528,16060,15.945703
45,-2929,106,3256,-780,16056,15.958611
45,-3051,109,3164,-716,16208,15.961315
145,-3279,120,3076,-524,16096,15.974273
151,-3365,100,3032,-484,16200,15.97698
113,-3463,73,3096,-388,16312,15.979684
3,-3937,-14,3260,-400,16548,15.99264
-77,-4084,-40,3264,-356,16620,15.995362
-626,-4524,-53,3496,-112,16648,16.008301
-726,-4597,-58,3512,-160,16592,16.01104
-1170,-4693,-37,3828,-232,16076,16.023975
-1260,-4665,-12,3840,-300,16132,16.026716
-1251,-4618,-3,3792,-384,15832,16.029456
-1107,-4224,38,3664,-588,15160,16.04242
-1082,-4068,3,3696,-716,15148,16.04514
-629,-3313,-90,3684,-760,14608,16.05809
-521,-3130,-110,3720,-724,14636,16.060826
-108,-2310,-292,3636,-644,14752,16.07377
-38,-2190,-348,3620,-668,14792,16.076509
3,-2109,-395,3540,-660,15016,16.07925
83,-1920,-643,3704,-504,15520,16.092175
35,-1966,-682,3728,-504,15852,16.094902
-298,-2272,-718,4192,-216,16272,16.107832
-403,-2322,-740,4328,-92,16184,16.110577
-423,-2410,-708,4416,-180,16236,16.113312
-795,-2581,-547,4732,-164,16064,16.126276
-859,-2625,-525,4732,-172,15936,16.129
-1027,-2495,-311,4844,-276,15348,16.141914
-979,-2378,-253,4900,-260,15180,16.144655
-833,-2015,-20,4816,-416,14800,16.157615
-695,-1908,14,4680,-484,14636,16.160351
-653,-1815,44,4732,-504,14608,16.163071
-109,-1296,127,4508,-660,14232,16.176021
60,-1164,137,4392,-620,14272,16.178745
516,-844,109,4252,-596,14368,16.191661
678,-837,88,4168,-600,14532,16.194365
765,-781,93,4156,-648,14580,16.197069
1143,-600,14,4060,-760,14932,16.209949
1199,-568,-15,4052,-808,15024,16.212654
1193,-373,-104,3972,-760,15556,16.225591
1177,-352,-105,3896,-724,15692,16.228311
793,-522,-244,3960,-584,16332,16.241214
708,-631,-277,3984,-580,16360,16.24394
594,-680,-244,4032,-600,16436,16.246659
191,-985,-215,4288,-420,16260,16.259612
74,-1026,-221,4244,-500,16172,16.262331
-33,-1032,-178,4268,-740,15844,16.275259
16,-1038,-175,4300,-672,15824,16.277997
9,-1092,-174,4260,-668,15604,16.280718
221,-1291,-167,4268,-524,15476,16.293658
247,-1386,-148,4208,-580,15304,16.29638
666,-1763,-146,4308,-512,15400,16.309324
680,-1838,-148,4320,-572,15392,16.312048
822,-2041,-141,4444,-472,15196,16.324978
863,-2049,-130,4444,-484,15348,16.3277
860,-2012,-126,4476,-468,15340,16.330427
962,-2176,-84,4564,-500,15692,16.343384
968,-2237,-101,4620,-428,15908,16.346104
1206,-3296,-25,4676,-376,15940,16.359006
1310,-3603,30,4668,-352,15924,16.361729
1338,-3821,22,4656,-360,15852,16.364436
1660,-4737,-10,4624,-416,15308,16.377327
1790,-4838,-6,4556,-576,15356,16.38005
1969,-4696,-71,4544,-576,14792,16.392982
1977,-4531,-105,4536,-616,14812,16.395703
2179,-3235,-266,4528,-804,14456,16.408673
2220,-2914,-300,4628,-672,14408,16.411399
2283,-2591,-353,4600,-824,14440,16.414119
2381,-1082,-529,4524,-912,15212,16.427025
2356,-765,-546,4568,-780,15468,16.429751
1856,215,-699,4792,-336,16708,16.442718
1666,364,-704,4760,-316,16932,16.445427
798,313,-588,5124,-144,17916,16.458308
562,136,-577,5152,-116,18172,16.461
317,-73,-532,5208,-68,18296,16.463703
-797,-1319,-311,5212,80,18004,16.476622
-959,-1620,-292,5176,104,17752,16.479346
-1326,-2552,-155,4884,-224,16052,16.492264
-1303,-2604,-181,4868,-340,15828,16.495
-1252,-2636,-184,4844,-448,15456,16.497737
-853,-2075,-347,4872,-608,14320,16.5107
-756,-1884,-401,4924,-524,14256,16.513442
-203,-1139,-427,5108,-392,14220,16.526365
-96,-1006,-429,5080,-340,14332,16.529102
327,-680,-489,5132,-432,14964,16.542072
422,-738,-473,5144,-412,14992,16.544795
411,-694,-491,5100,-364,15208,16.547526
352,-769,-548,5256,-148,15568,16.560481
332,-740,-478,5288,-168,15524,16.563205
-18,-627,-433,5276,-164,15792,16.576136
-106,-632,-403,5344,-192,15968,16.578882
-204,-611,-424,5356,-212,15872,16.581621
-511,-715,-354,5308,-152,15600,16.594557
-508,-819,-394,5240,-156,15724,16.597294
-609,-1141,-341,5320,-104,15264,16.610235
-648,-1094,-325,5276,-56,15232,16.612974
-533,-1025,-328,5432,-68,14732,16.62591
-472,-972,-314,5412,-72,14636,16.628646
-372,-907,-285,5420,-104,14624,16.631384
-66,-745,-244,5560,-168,14560,16.644332
-4,-651,-229,5676,-148,14428,16.647069
175,-527,-79,5720,-64,14916,16.660007
181,-535,-70,5648,-112,14992,16.662729
173,-474,-4,5576,-80,15036,16.665453
203,-358,128,5312,-172,15416,16.678382
189,-363,130,5300,-272,15372,16.681086
170,-368,81,5076,-316,15464,16.693966
172,-374,47,4988,-448,15380,16.696669
197,-362,52,4992,-436,15408,16.699377
333,-405,49,5148,-508,15388,16.712322
325,-412,36,5128,-460,15376,16.71503
272,-428,60,5228,-444,15428,16.727958
273,-388,54,5136,-392,15372,16.730665
232,-345,71,5104,-408,15220,16.733368
297,-291,53,4868,-540,15256,16.746241
278,-306,80,4852,-592,15264,16.748946
309,-278,-5,4900,-476,15368,16.761873
289,-281,-56,4828,-492,15328,16.764593
267,-315,-61,4776,-444,15472,16.767313
322,-640,-112,4720,-460,15500,16.780278
384,-716,-172,4796,-452,15468,16.782997
585,-1333,-284,5124,-296,15712,16.7959
609,-1483,-266,5240,-256,15656,16.798622
653,-1680,-212,5320,-108,15640,16.801346
905,-1933,-44,5548,-160,15252,16.814265
952,-1942,34,5496,-172,15088,16.816989
1174,-1526,135,5380,-344,14652,16.829923
1251,-1361,183,5424,-380,14636,16.832629
1409,-514,116,5004,-496,15284,16.84555
1367,-465,109,4884,-452,15476,16.848256
1347,-477,86,4824,-424,15660,16.850963
908,-920,-62,4780,-32,16524,16.863873
768,-1067,-103,4744,-8,16592,16.866594
121,-1390,-139,5120,-28,16364,16.879536
38,-1358,-152,5144,-84,16380,16.882258
-99,-1349,-145,5236,-224,16288,16.88498
-407,-1154,-148,5128,-380,15864,16.897919
-429,-1153,-122,5124,-384,15848,16.900656
-279,-2218,-153,5148,-160,15764,16.913619
-180,-2597,-121,5244,-84,15556,16.916359
397,-3928,-39,5376,44,14216,16.929314
504,-4008,-1,5492,-40,13816,16.932017
678,-4043,9,5552,-108,13672,16.934738
1503,-3299,189,5804,-540,13084,16.947629
1600,-3025,238,5832,-608,12976,16.950332
2332,-1620,340,5348,-876,13536,16.963239
2401,-1370,289,5188,-768,13784,16.965946
2489,-1118,278,5136,-808,13816,16.96865
2518,-211,-27,4416,-668,15120,16.981621
2461,-112,-98,4324,-612,15428,16.984343
1857,369,-577,4220,-484,16344,16.997304
1625,513,-700,4388,-476,16500,16.999997
607,675,-1023,4748,-280,17528,17.012912
358,535,-1032,4796,-212,17548,17.015619
143,415,-1114,4836,-116,17720,17.018327
-877,-555,-1138,5324,180,17368,17.031239
-1045,-755,-1129,5432,340,17084,17.033961
-1643,-1344,-1008,5960,484,16020,17.046861
-1716,-1374,-913,6068,544,15748,17.049585
-1637,-1538,-563,6312,392,14772,17.062476
-1554,-1590,-447,6292,328,14644,17.0652
-1466,-1575,-397,6256,224,14308,17.067914
-715,-1300,-171,5968,-44,13520,17.080842
-540,-1206,-139,5876,-96,13436,17.083588
328,-372,-167,5416,-340,13380,17.096509
482,-225,-203,5256,-376,13492,17.099233
992,45,-449,5120,-180,14184,17.112179
1032,69,-481,5224,-152,14520,17.114894
1168,82,-503,5328,-68,14808,17.117597
1223,-206,-502,5660,84,15272,17.130526
1148,-221,-473,5660,64,15508,17.133233
926,-211,-311,5712,-12,15728,17.146135
856,-248,-304,5664,-80,15812,17.148865
754,-252,-308,5608,-68,15888,17.151589
304,-332,-260,5424,-52,15892,17.164537
217,-363,-259,5388,-68,15812,17.167258
-158,-564,-344,5340,-124,15628,17.180201
-204,-625,-364,5236,-192,15560,17.18294
-261,-594,-364,5308,-204,15432,17.185678
-283,-647,-411,5460,-228,14992,17.198637
-221,-622,-401,5400,-192,14928,17.201377
96,-586,-393,5516,-204,14652,17.2143
221,-566,-393,5492,-252,14648,17.217022
736,-235,-405,5500,-112,14656,17.229938
811,-199,-444,5496,-208,14720,17.232658
906,-124,-384,5480,-204,14832,17.23538
1139,77,-381,5460,-152,15328,17.248342
1197,131,-392,5376,-136,15372,17.251047
1131,57,-395,5312,52,15880,17.263966
1072,17,-396,5316,36,15996,17.266655
991,-43,-426,5372,36,16160,17.269343
521,-244,-391,5680,236,16336,17.282266
400,-325,-281,5716,284,16424,17.284972
-208,-409,-45,5876,380,16460,17.297881
-315,-370,-24,5864,344,16244,17.300604
-385,-395,86,5844,288,16080,17.303324
-390,-408,223,5448,-32,15412,17.316207
-385,-391,231,5336,-32,15212,17.318919
-76,-241,121,5000,-172,14740,17.331872
45,-240,86,4968,-116,14632,17.334594
110,-187,78,4876,-188,14588,17.3373
408,-171,-85,4920,-296,14656,17.350251
483,-202,-123,4912,-268,14612,17.352974
724,-53,-249,4948,-328,14712,17.365883
789,-58,-232,4876,-336,14852,17.368605
801,-80,-292,4968,-276,14896,17.371329
697,-63,-391,5064,-92,15196,17.384213
648,-47,-336,5112,-36,15320,17.386934
520,-110,-311,5204,-12,15556,17.399849
479,-152,-336,5188,-24,15528,17.402577
